key,country_key,date_key,education_key,health_key,quality_of_life_key,event_key,avg_births,avg_deaths,HDI
604,3,32,50,50,50,738,27199286.0,9270693.000000002,0.555
605,3,32,50,50,50,761,27199286.0,9270693.000000002,0.555
606,3,32,50,50,50,767,27199286.0,9270693.000000002,0.555
607,3,32,50,50,50,2253,27199286.0,9270693.000000002,0.555
608,4,32,66,66,66,1300,17229510.0,9178059.000000002,0.667
609,4,32,66,66,66,1301,17229510.0,9178059.000000002,0.667
610,4,32,66,66,66,1302,17229510.0,9178059.000000002,0.667
611,4,32,66,66,66,1303,17229510.0,9178059.000000002,0.667
612,4,32,66,66,66,1304,17229510.0,9178059.000000002,0.667
613,4,32,66,66,66,1307,17229510.0,9178059.000000002,0.667
614,4,32,66,66,66,1310,17229510.0,9178059.000000002,0.667
615,4,32,66,66,66,1314,17229510.0,9178059.000000002,0.667
616,4,32,66,66,66,1315,17229510.0,9178059.000000002,0.667
617,4,32,66,66,66,1333,17229510.0,9178059.000000002,0.667
618,4,32,66,66,66,1346,17229510.0,9178059.000000002,0.667
619,4,32,66,66,66,1348,17229510.0,9178059.000000002,0.667
620,5,32,82,82,82,2502,1192118.0,282711.0,0.45
621,6,32,96,98,98,1963,3241136.0,853135.0,0.528
622,6,32,96,98,98,1966,3241136.0,853135.0,0.528
623,6,32,96,98,98,1967,3241136.0,853135.0,0.528
624,8,32,128,130,130,2596,752700.0,192999.00000000003,0.306
625,2,33,34,34,34,480,2292791.0,542362.0,0.746
626,2,33,34,34,34,483,2292791.0,542362.0,0.746
627,2,33,34,34,34,484,2292791.0,542362.0,0.746
628,2,33,34,34,34,485,2292791.0,542362.0,0.746
629,2,33,34,34,34,487,2292791.0,542362.0,0.746
630,2,33,34,34,34,488,2292791.0,542362.0,0.746
631,3,33,50,50,50,727,27199286.0,9270693.000000002,0.555
632,3,33,50,50,50,733,27199286.0,9270693.000000002,0.555
633,3,33,50,50,50,735,27199286.0,9270693.000000002,0.555
634,3,33,50,50,50,738,27199286.0,9270693.000000002,0.555
635,3,33,50,50,50,745,27199286.0,9270693.000000002,0.555
636,3,33,50,50,50,764,27199286.0,9270693.000000002,0.555
637,3,33,50,50,50,2254,27199286.0,9270693.000000002,0.555
638,4,33,66,66,66,1298,17229510.0,9178059.000000002,0.667
639,4,33,66,66,66,1303,17229510.0,9178059.000000002,0.667
640,4,33,66,66,66,1315,17229510.0,9178059.000000002,0.667
641,4,33,66,66,66,1341,17229510.0,9178059.000000002,0.667
642,6,33,96,98,98,1966,3241136.0,853135.0,0.528
643,6,33,96,98,98,1967,3241136.0,853135.0,0.528
644,7,33,112,114,114,2092,3098977.0000000005,1142819.0,0.706
645,1,34,18,18,18,118,4152330.0,2454780.0,0.906
646,1,34,18,18,18,129,4152330.0,2454780.0,0.906
647,2,34,34,34,34,479,2292791.0,542362.0,0.746
648,2,34,34,34,34,480,2292791.0,542362.0,0.746
649,2,34,34,34,34,489,2292791.0,542362.0,0.746
650,2,34,34,34,34,490,2292791.0,542362.0,0.746
651,3,34,50,50,50,727,27199286.0,9270693.000000002,0.555
652,3,34,50,50,50,735,27199286.0,9270693.000000002,0.555
653,3,34,50,50,50,736,27199286.0,9270693.000000002,0.555
654,3,34,50,50,50,738,27199286.0,9270693.000000002,0.555
655,3,34,50,50,50,766,27199286.0,9270693.000000002,0.555
656,3,34,50,50,50,2255,27199286.0,9270693.000000002,0.555
657,4,34,66,66,66,1308,17229510.0,9178059.000000002,0.667
658,4,34,66,66,66,1318,17229510.0,9178059.000000002,0.667
659,4,34,66,66,66,1334,17229510.0,9178059.000000002,0.667
660,4,34,66,66,66,1342,17229510.0,9178059.000000002,0.667
661,4,34,66,66,66,1347,17229510.0,9178059.000000002,0.667
662,4,34,66,66,66,1349,17229510.0,9178059.000000002,0.667
663,6,34,96,98,98,1966,3241136.0,853135.0,0.528
664,6,34,96,98,98,1967,3241136.0,853135.0,0.528
665,7,34,112,114,114,2089,3098977.0000000005,1142819.0,0.706
666,1,35,18,18,18,128,4152330.0,2454780.0,0.906
667,2,35,34,34,34,479,2292791.0,542362.0,0.746
668,2,35,34,34,34,481,2292791.0,542362.0,0.746
669,3,35,50,50,50,736,27199286.0,9270693.000000002,0.555
670,3,35,50,50,50,740,27199286.0,9270693.000000002,0.555
671,3,35,50,50,50,762,27199286.0,9270693.000000002,0.555
672,4,35,66,66,66,1309,17229510.0,9178059.000000002,0.667
673,4,35,66,66,66,1335,17229510.0,9178059.000000002,0.667
674,4,35,66,66,66,1336,17229510.0,9178059.000000002,0.667
675,4,35,66,66,66,1350,17229510.0,9178059.000000002,0.667
676,6,35,96,98,98,1964,3241136.0,853135.0,0.528
677,6,35,96,98,98,1968,3241136.0,853135.0,0.528
678,1,37,19,19,19,132,4138737.0,2460957.0000000005,0.911
679,1,37,19,19,19,142,4138737.0,2460957.0000000005,0.911
680,1,37,19,19,19,149,4138737.0,2460957.0000000005,0.911
681,3,37,51,51,51,2257,26857933.0,9260293.0,0.563
682,4,37,67,67,67,1360,17330921.000000004,9285959.0,0.678
683,4,37,67,67,67,1382,17330921.000000004,9285959.0,0.678
684,4,37,67,67,67,1388,17330921.000000004,9285959.0,0.678
685,4,37,67,67,67,1389,17330921.000000004,9285959.0,0.678
686,4,37,67,67,67,1390,17330921.000000004,9285959.0,0.678
687,4,37,67,67,67,1392,17330921.000000004,9285959.0,0.678
688,7,37,113,115,115,2093,3057302.0,1154756.0,0.717
689,1,38,19,19,19,135,4138737.0,2460957.0000000005,0.911
690,1,38,19,19,19,147,4138737.0,2460957.0000000005,0.911
691,1,38,19,19,19,347,4138737.0,2460957.0000000005,0.911
692,3,38,51,51,51,755,26857933.0,9260293.0,0.563
693,3,38,51,51,51,774,26857933.0,9260293.0,0.563
694,4,38,67,67,67,1360,17330921.000000004,9285959.0,0.678
695,4,38,67,67,67,1364,17330921.000000004,9285959.0,0.678
696,4,38,67,67,67,1383,17330921.000000004,9285959.0,0.678
697,4,38,67,67,67,1393,17330921.000000004,9285959.0,0.678
698,6,38,97,99,99,1974,3196959.0000000005,850210.0,0.531
699,6,38,97,99,99,1975,3196959.0000000005,850210.0,0.531
700,7,38,113,115,115,2094,3057302.0,1154756.0,0.717
701,7,38,113,115,115,2100,3057302.0,1154756.0,0.717
702,1,39,19,19,19,136,4138737.0,2460957.0000000005,0.911
703,1,39,19,19,19,138,4138737.0,2460957.0000000005,0.911
704,3,39,51,51,51,777,26857933.0,9260293.0,0.563
705,3,39,51,51,51,780,26857933.0,9260293.0,0.563
706,3,39,51,51,51,2258,26857933.0,9260293.0,0.563
707,3,39,51,51,51,2259,26857933.0,9260293.0,0.563
708,4,39,67,67,67,1376,17330921.000000004,9285959.0,0.678
709,4,39,67,67,67,1394,17330921.000000004,9285959.0,0.678
710,4,39,67,67,67,1406,17330921.000000004,9285959.0,0.678
711,4,39,67,67,67,1407,17330921.000000004,9285959.0,0.678
712,4,39,67,67,67,2473,17330921.000000004,9285959.0,0.678
713,6,39,97,99,99,1973,3196959.0000000005,850210.0,0.531
714,7,39,113,115,115,2095,3057302.0,1154756.0,0.717
715,0,40,3,3,3,13,369616.0,239188.0,0.898
716,0,40,3,3,3,14,369616.0,239188.0,0.898
717,1,40,19,19,19,138,4138737.0,2460957.0000000005,0.911
718,1,40,19,19,19,143,4138737.0,2460957.0000000005,0.911
719,1,40,19,19,19,144,4138737.0,2460957.0000000005,0.911
720,1,40,19,19,19,157,4138737.0,2460957.0000000005,0.911
721,2,40,35,35,35,494,2288657.0,561084.0000000001,0.748
722,3,40,51,51,51,756,26857933.0,9260293.0,0.563
723,4,40,67,67,67,1353,17330921.000000004,9285959.0,0.678
724,4,40,67,67,67,1359,17330921.000000004,9285959.0,0.678
725,4,40,67,67,67,1391,17330921.000000004,9285959.0,0.678
726,7,40,113,115,115,2095,3057302.0,1154756.0,0.717
727,0,41,3,3,3,13,369616.0,239188.0,0.898
728,1,41,19,19,19,133,4138737.0,2460957.0000000005,0.911
729,1,41,19,19,19,134,4138737.0,2460957.0000000005,0.911
730,2,41,35,35,35,496,2288657.0,561084.0000000001,0.748
731,3,41,51,51,51,750,26857933.0,9260293.0,0.563
732,3,41,51,51,51,757,26857933.0,9260293.0,0.563
733,3,41,51,51,51,2260,26857933.0,9260293.0,0.563
734,3,41,51,51,51,2261,26857933.0,9260293.0,0.563
735,3,41,51,51,51,2262,26857933.0,9260293.0,0.563
736,4,41,67,67,67,1354,17330921.000000004,9285959.0,0.678
737,4,41,67,67,67,1355,17330921.000000004,9285959.0,0.678
738,4,41,67,67,67,1371,17330921.000000004,9285959.0,0.678
739,4,41,67,67,67,1372,17330921.000000004,9285959.0,0.678
740,4,41,67,67,67,1384,17330921.000000004,9285959.0,0.678
741,7,41,113,115,115,2097,3057302.0,1154756.0,0.717
742,7,41,113,115,115,2101,3057302.0,1154756.0,0.717
743,1,42,19,19,19,139,4138737.0,2460957.0000000005,0.911
744,1,42,19,19,19,152,4138737.0,2460957.0000000005,0.911
745,2,42,35,35,35,497,2288657.0,561084.0000000001,0.748
746,2,42,35,35,35,501,2288657.0,561084.0000000001,0.748
747,3,42,51,51,51,747,26857933.0,9260293.0,0.563
748,4,42,67,67,67,1355,17330921.000000004,9285959.0,0.678
749,4,42,67,67,67,1356,17330921.000000004,9285959.0,0.678
750,4,42,67,67,67,1361,17330921.000000004,9285959.0,0.678
751,4,42,67,67,67,1365,17330921.000000004,9285959.0,0.678
752,4,42,67,67,67,1377,17330921.000000004,9285959.0,0.678
753,4,42,67,67,67,1395,17330921.000000004,9285959.0,0.678
754,6,42,97,99,99,1969,3196959.0000000005,850210.0,0.531
755,1,43,19,19,19,137,4138737.0,2460957.0000000005,0.911
756,1,43,19,19,19,152,4138737.0,2460957.0000000005,0.911
757,2,43,35,35,35,491,2288657.0,561084.0000000001,0.748
758,2,43,35,35,35,492,2288657.0,561084.0000000001,0.748
759,2,43,35,35,35,498,2288657.0,561084.0000000001,0.748
760,3,43,51,51,51,747,26857933.0,9260293.0,0.563
761,3,43,51,51,51,752,26857933.0,9260293.0,0.563
762,3,43,51,51,51,754,26857933.0,9260293.0,0.563
763,3,43,51,51,51,769,26857933.0,9260293.0,0.563
764,3,43,51,51,51,2263,26857933.0,9260293.0,0.563
765,4,43,67,67,67,1362,17330921.000000004,9285959.0,0.678
766,4,43,67,67,67,1375,17330921.000000004,9285959.0,0.678
767,4,43,67,67,67,1379,17330921.000000004,9285959.0,0.678
768,4,43,67,67,67,1409,17330921.000000004,9285959.0,0.678
769,4,43,67,67,67,1410,17330921.000000004,9285959.0,0.678
770,4,43,67,67,67,2474,17330921.000000004,9285959.0,0.678
771,4,43,67,67,67,2475,17330921.000000004,9285959.0,0.678
772,6,43,97,99,99,1969,3196959.0000000005,850210.0,0.531
773,7,43,113,115,115,2099,3057302.0,1154756.0,0.717
774,0,44,3,3,3,15,369616.0,239188.0,0.898
775,1,44,19,19,19,140,4138737.0,2460957.0000000005,0.911
776,1,44,19,19,19,151,4138737.0,2460957.0000000005,0.911
777,1,44,19,19,19,153,4138737.0,2460957.0000000005,0.911
778,1,44,19,19,19,154,4138737.0,2460957.0000000005,0.911
779,3,44,51,51,51,749,26857933.0,9260293.0,0.563
780,3,44,51,51,51,754,26857933.0,9260293.0,0.563
781,3,44,51,51,51,775,26857933.0,9260293.0,0.563
782,3,44,51,51,51,778,26857933.0,9260293.0,0.563
783,4,44,67,67,67,1358,17330921.000000004,9285959.0,0.678
784,4,44,67,67,67,1362,17330921.000000004,9285959.0,0.678
785,4,44,67,67,67,1363,17330921.000000004,9285959.0,0.678
786,4,44,67,67,67,1366,17330921.000000004,9285959.0,0.678
787,4,44,67,67,67,1367,17330921.000000004,9285959.0,0.678
788,4,44,67,67,67,1368,17330921.000000004,9285959.0,0.678
789,4,44,67,67,67,1373,17330921.000000004,9285959.0,0.678
790,4,44,67,67,67,1385,17330921.000000004,9285959.0,0.678
791,4,44,67,67,67,1396,17330921.000000004,9285959.0,0.678
792,4,44,67,67,67,1397,17330921.000000004,9285959.0,0.678
793,4,44,67,67,67,1398,17330921.000000004,9285959.0,0.678
794,4,44,67,67,67,2476,17330921.000000004,9285959.0,0.678
795,6,44,97,99,99,1971,3196959.0000000005,850210.0,0.531
796,6,44,97,99,99,1972,3196959.0000000005,850210.0,0.531
797,7,44,113,115,115,2098,3057302.0,1154756.0,0.717
798,1,45,19,19,19,141,4138737.0,2460957.0000000005,0.911
799,1,45,19,19,19,150,4138737.0,2460957.0000000005,0.911
800,1,45,19,19,19,156,4138737.0,2460957.0000000005,0.911
801,2,45,35,35,35,493,2288657.0,561084.0000000001,0.748
802,3,45,51,51,51,748,26857933.0,9260293.0,0.563
803,3,45,51,51,51,749,26857933.0,9260293.0,0.563
804,3,45,51,51,51,753,26857933.0,9260293.0,0.563
805,3,45,51,51,51,779,26857933.0,9260293.0,0.563
806,4,45,67,67,67,1378,17330921.000000004,9285959.0,0.678
807,4,45,67,67,67,1380,17330921.000000004,9285959.0,0.678
808,4,45,67,67,67,1381,17330921.000000004,9285959.0,0.678
809,4,45,67,67,67,1386,17330921.000000004,9285959.0,0.678
810,4,45,67,67,67,1399,17330921.000000004,9285959.0,0.678
811,4,45,67,67,67,1400,17330921.000000004,9285959.0,0.678
812,4,45,67,67,67,1401,17330921.000000004,9285959.0,0.678
813,4,45,67,67,67,1402,17330921.000000004,9285959.0,0.678
814,4,45,67,67,67,1408,17330921.000000004,9285959.0,0.678
815,4,45,67,67,67,1411,17330921.000000004,9285959.0,0.678
816,4,45,67,67,67,1415,17330921.000000004,9285959.0,0.678
817,6,45,97,99,99,1971,3196959.0000000005,850210.0,0.531
818,1,46,19,19,19,155,4138737.0,2460957.0000000005,0.911
819,2,46,35,35,35,499,2288657.0,561084.0000000001,0.748
820,3,46,51,51,51,770,26857933.0,9260293.0,0.563
821,3,46,51,51,51,771,26857933.0,9260293.0,0.563
822,3,46,51,51,51,776,26857933.0,9260293.0,0.563
823,4,46,67,67,67,1357,17330921.000000004,9285959.0,0.678
824,4,46,67,67,67,1369,17330921.000000004,9285959.0,0.678
825,4,46,67,67,67,1374,17330921.000000004,9285959.0,0.678
826,4,46,67,67,67,1403,17330921.000000004,9285959.0,0.678
827,6,46,97,99,99,1970,3196959.0000000005,850210.0,0.531
828,1,47,19,19,19,158,4138737.0,2460957.0000000005,0.911
829,2,47,35,35,35,495,2288657.0,561084.0000000001,0.748
830,2,47,35,35,35,500,2288657.0,561084.0000000001,0.748
831,3,47,51,51,51,751,26857933.0,9260293.0,0.563
832,3,47,51,51,51,772,26857933.0,9260293.0,0.563
833,3,47,51,51,51,2264,26857933.0,9260293.0,0.563
834,3,47,51,51,51,2265,26857933.0,9260293.0,0.563
835,4,47,67,67,67,1357,17330921.000000004,9285959.0,0.678
836,4,47,67,67,67,1387,17330921.000000004,9285959.0,0.678
837,4,47,67,67,67,1404,17330921.000000004,9285959.0,0.678
838,4,47,67,67,67,1413,17330921.000000004,9285959.0,0.678
839,7,47,113,115,115,2096,3057302.0,1154756.0,0.717
840,1,48,20,20,20,148,4111596.0,2472735.0,0.912
841,1,49,20,20,20,148,4111596.0,2472735.0,0.912
842,1,49,20,20,20,161,4111596.0,2472735.0,0.912
843,3,49,52,52,52,801,26456947.0,9246261.999999998,0.569
844,3,49,52,52,52,2267,26456947.0,9246261.999999998,0.569
845,3,49,52,52,52,2268,26456947.0,9246261.999999998,0.569
846,3,49,52,52,52,2269,26456947.0,9246261.999999998,0.569
847,4,49,68,68,68,1416,17433109.0,9390293.0,0.687
848,4,49,68,68,68,1418,17433109.0,9390293.0,0.687
849,4,49,68,68,68,1421,17433109.0,9390293.0,0.687
850,7,49,114,116,116,2103,3024625.9999999995,1168041.0000000002,0.719
851,7,49,114,116,116,2105,3024625.9999999995,1168041.0000000002,0.719
852,1,50,20,20,20,162,4111596.0,2472735.0,0.912
853,1,50,20,20,20,169,4111596.0,2472735.0,0.912
854,3,50,52,52,52,781,26456947.0,9246261.999999998,0.569
855,4,50,68,68,68,1419,17433109.0,9390293.0,0.687
856,6,50,98,100,100,1977,3156409.0,848154.0,0.543
857,7,50,114,116,116,2104,3024625.9999999995,1168041.0000000002,0.719
858,0,51,4,4,4,16,375107.0,242319.00000000003,0.898
859,1,51,20,20,20,160,4111596.0,2472735.0,0.912
860,1,51,20,20,20,163,4111596.0,2472735.0,0.912
861,1,51,20,20,20,167,4111596.0,2472735.0,0.912
862,2,51,36,36,36,502,2287020.0,580568.0,0.748
863,2,51,36,36,36,504,2287020.0,580568.0,0.748
864,3,51,52,52,52,758,26456947.0,9246261.999999998,0.569
865,4,51,68,68,68,1417,17433109.0,9390293.0,0.687
866,0,52,4,4,4,18,375107.0,242319.00000000003,0.898
867,1,52,20,20,20,159,4111596.0,2472735.0,0.912
868,1,52,20,20,20,160,4111596.0,2472735.0,0.912
869,1,52,20,20,20,165,4111596.0,2472735.0,0.912
870,1,52,20,20,20,174,4111596.0,2472735.0,0.912
871,2,52,36,36,36,503,2287020.0,580568.0,0.748
872,3,52,52,52,52,795,26456947.0,9246261.999999998,0.569
873,3,52,52,52,52,2270,26456947.0,9246261.999999998,0.569
874,4,52,68,68,68,1420,17433109.0,9390293.0,0.687
875,4,52,68,68,68,1435,17433109.0,9390293.0,0.687
876,4,52,68,68,68,1462,17433109.0,9390293.0,0.687
877,6,52,98,100,100,1976,3156409.0,848154.0,0.543
878,7,52,114,116,116,2102,3024625.9999999995,1168041.0000000002,0.719
879,1,53,20,20,20,166,4111596.0,2472735.0,0.912
880,1,53,20,20,20,172,4111596.0,2472735.0,0.912
881,1,53,20,20,20,176,4111596.0,2472735.0,0.912
882,1,53,20,20,20,178,4111596.0,2472735.0,0.912
883,3,53,52,52,52,782,26456947.0,9246261.999999998,0.569
884,3,53,52,52,52,785,26456947.0,9246261.999999998,0.569
885,3,53,52,52,52,795,26456947.0,9246261.999999998,0.569
886,3,53,52,52,52,2271,26456947.0,9246261.999999998,0.569
887,4,53,68,68,68,1435,17433109.0,9390293.0,0.687
888,4,53,68,68,68,1448,17433109.0,9390293.0,0.687
889,4,53,68,68,68,1449,17433109.0,9390293.0,0.687
890,4,53,68,68,68,1458,17433109.0,9390293.0,0.687
891,4,53,68,68,68,1459,17433109.0,9390293.0,0.687
892,6,53,98,100,100,1978,3156409.0,848154.0,0.543
893,7,53,114,116,116,2102,3024625.9999999995,1168041.0000000002,0.719
894,7,53,114,116,116,2109,3024625.9999999995,1168041.0000000002,0.719
895,7,53,114,116,116,2113,3024625.9999999995,1168041.0000000002,0.719
896,1,54,20,20,20,164,4111596.0,2472735.0,0.912
897,2,54,36,36,36,512,2287020.0,580568.0,0.748
898,3,54,52,52,52,786,26456947.0,9246261.999999998,0.569
899,3,54,52,52,52,787,26456947.0,9246261.999999998,0.569
900,3,54,52,52,52,795,26456947.0,9246261.999999998,0.569
901,3,54,52,52,52,2272,26456947.0,9246261.999999998,0.569
902,3,54,52,52,52,2273,26456947.0,9246261.999999998,0.569
903,4,54,68,68,68,1424,17433109.0,9390293.0,0.687
904,4,54,68,68,68,1425,17433109.0,9390293.0,0.687
905,4,54,68,68,68,1435,17433109.0,9390293.0,0.687
906,4,54,68,68,68,1436,17433109.0,9390293.0,0.687
907,4,54,68,68,68,1437,17433109.0,9390293.0,0.687
908,4,54,68,68,68,1438,17433109.0,9390293.0,0.687
909,4,54,68,68,68,1444,17433109.0,9390293.0,0.687
910,4,54,68,68,68,1450,17433109.0,9390293.0,0.687
911,7,54,114,116,116,2110,3024625.9999999995,1168041.0000000002,0.719
912,7,54,114,116,116,2114,3024625.9999999995,1168041.0000000002,0.719
913,1,55,20,20,20,168,4111596.0,2472735.0,0.912
914,1,55,20,20,20,177,4111596.0,2472735.0,0.912
915,2,55,36,36,36,510,2287020.0,580568.0,0.748
916,3,55,52,52,52,788,26456947.0,9246261.999999998,0.569
917,3,55,52,52,52,2274,26456947.0,9246261.999999998,0.569
918,3,55,52,52,52,2275,26456947.0,9246261.999999998,0.569
919,4,55,68,68,68,1426,17433109.0,9390293.0,0.687
920,4,55,68,68,68,1428,17433109.0,9390293.0,0.687
921,4,55,68,68,68,1434,17433109.0,9390293.0,0.687
922,4,55,68,68,68,1439,17433109.0,9390293.0,0.687
923,4,55,68,68,68,1440,17433109.0,9390293.0,0.687
924,4,55,68,68,68,1451,17433109.0,9390293.0,0.687
925,6,55,98,100,100,1979,3156409.0,848154.0,0.543
926,6,55,98,100,100,1980,3156409.0,848154.0,0.543
927,0,56,4,4,4,17,375107.0,242319.00000000003,0.898
928,0,56,4,4,4,19,375107.0,242319.00000000003,0.898
929,1,56,20,20,20,171,4111596.0,2472735.0,0.912
930,1,56,20,20,20,177,4111596.0,2472735.0,0.912
931,1,56,20,20,20,2204,4111596.0,2472735.0,0.912
932,3,56,52,52,52,790,26456947.0,9246261.999999998,0.569
933,3,56,52,52,52,791,26456947.0,9246261.999999998,0.569
934,3,56,52,52,52,2276,26456947.0,9246261.999999998,0.569
935,4,56,68,68,68,1422,17433109.0,9390293.0,0.687
936,4,56,68,68,68,1423,17433109.0,9390293.0,0.687
937,4,56,68,68,68,1427,17433109.0,9390293.0,0.687
938,4,56,68,68,68,1428,17433109.0,9390293.0,0.687
939,4,56,68,68,68,1430,17433109.0,9390293.0,0.687
940,4,56,68,68,68,1431,17433109.0,9390293.0,0.687
941,4,56,68,68,68,1441,17433109.0,9390293.0,0.687
942,4,56,68,68,68,1452,17433109.0,9390293.0,0.687
943,5,56,84,84,84,2504,1217360.0,281743.0,0.468
944,1,57,20,20,20,175,4111596.0,2472735.0,0.912
945,1,57,20,20,20,177,4111596.0,2472735.0,0.912
946,2,57,36,36,36,505,2287020.0,580568.0,0.748
947,2,57,36,36,36,506,2287020.0,580568.0,0.748
948,2,57,36,36,36,507,2287020.0,580568.0,0.748
949,3,57,52,52,52,789,26456947.0,9246261.999999998,0.569
950,3,57,52,52,52,792,26456947.0,9246261.999999998,0.569
951,3,57,52,52,52,796,26456947.0,9246261.999999998,0.569
952,3,57,52,52,52,800,26456947.0,9246261.999999998,0.569
953,4,57,68,68,68,1427,17433109.0,9390293.0,0.687
954,4,57,68,68,68,1429,17433109.0,9390293.0,0.687
955,4,57,68,68,68,1445,17433109.0,9390293.0,0.687
956,4,57,68,68,68,1453,17433109.0,9390293.0,0.687
957,4,57,68,68,68,1454,17433109.0,9390293.0,0.687
958,4,57,68,68,68,1457,17433109.0,9390293.0,0.687
959,4,57,68,68,68,1463,17433109.0,9390293.0,0.687
960,7,57,114,116,116,2107,3024625.9999999995,1168041.0000000002,0.719
961,1,58,20,20,20,177,4111596.0,2472735.0,0.912
962,2,58,36,36,36,509,2287020.0,580568.0,0.748
963,3,58,52,52,52,784,26456947.0,9246261.999999998,0.569
964,3,58,52,52,52,789,26456947.0,9246261.999999998,0.569
965,3,58,52,52,52,797,26456947.0,9246261.999999998,0.569
966,3,58,52,52,52,798,26456947.0,9246261.999999998,0.569
967,3,58,52,52,52,799,26456947.0,9246261.999999998,0.569
968,3,58,52,52,52,2277,26456947.0,9246261.999999998,0.569
969,4,58,68,68,68,1443,17433109.0,9390293.0,0.687
970,4,58,68,68,68,1446,17433109.0,9390293.0,0.687
971,4,58,68,68,68,1447,17433109.0,9390293.0,0.687
972,4,58,68,68,68,1460,17433109.0,9390293.0,0.687
973,6,58,98,100,100,1982,3156409.0,848154.0,0.543
974,1,59,20,20,20,170,4111596.0,2472735.0,0.912
975,2,59,36,36,36,508,2287020.0,580568.0,0.748
976,2,59,36,36,36,511,2287020.0,580568.0,0.748
977,3,59,52,52,52,783,26456947.0,9246261.999999998,0.569
978,3,59,52,52,52,793,26456947.0,9246261.999999998,0.569
979,3,59,52,52,52,2278,26456947.0,9246261.999999998,0.569
980,3,59,52,52,52,2279,26456947.0,9246261.999999998,0.569
981,3,59,52,52,52,2280,26456947.0,9246261.999999998,0.569
982,4,59,68,68,68,1432,17433109.0,9390293.0,0.687
983,4,59,68,68,68,1433,17433109.0,9390293.0,0.687
984,4,59,68,68,68,1442,17433109.0,9390293.0,0.687
985,4,59,68,68,68,1455,17433109.0,9390293.0,0.687
986,4,59,68,68,68,1461,17433109.0,9390293.0,0.687
987,6,59,98,100,100,1984,3156409.0,848154.0,0.543
988,7,59,114,116,116,2108,3024625.9999999995,1168041.0000000002,0.719
989,7,59,114,116,116,2111,3024625.9999999995,1168041.0000000002,0.719
990,7,59,114,116,116,2112,3024625.9999999995,1168041.0000000002,0.719
991,6,60,99,101,101,1981,3120453.0,847310.0,0.557
992,7,60,115,117,117,2106,3001192.9999999995,1182792.0,0.727
993,1,61,21,21,21,192,4073883.0,2491627.9999999995,0.916
994,2,61,37,37,37,514,2286867.0,600498.0,0.748
995,3,61,53,53,53,794,26023587.000000004,9234633.0,0.579
996,3,61,53,53,53,819,26023587.000000004,9234633.0,0.579
997,3,61,53,53,53,829,26023587.000000004,9234633.0,0.579
998,3,61,53,53,53,2281,26023587.000000004,9234633.0,0.579
999,4,61,69,69,69,1467,17521076.0,9487120.0,0.699
1000,4,61,69,69,69,1468,17521076.0,9487120.0,0.699
1001,4,61,69,69,69,1470,17521076.0,9487120.0,0.699
1002,4,61,69,69,69,1510,17521076.0,9487120.0,0.699
1003,4,61,69,69,69,1511,17521076.0,9487120.0,0.699
1004,6,61,99,101,101,1981,3120453.0,847310.0,0.557
1005,6,61,99,101,101,1991,3120453.0,847310.0,0.557
1006,7,61,115,117,117,2106,3001192.9999999995,1182792.0,0.727
1007,7,61,115,117,117,2117,3001192.9999999995,1182792.0,0.727
1008,1,62,21,21,21,189,4073883.0,2491627.9999999995,0.916
1009,1,62,21,21,21,190,4073883.0,2491627.9999999995,0.916
1010,1,62,21,21,21,2205,4073883.0,2491627.9999999995,0.916
1011,2,62,37,37,37,514,2286867.0,600498.0,0.748
1012,3,62,53,53,53,816,26023587.000000004,9234633.0,0.579
1013,3,62,53,53,53,836,26023587.000000004,9234633.0,0.579
1014,3,62,53,53,53,2282,26023587.000000004,9234633.0,0.579
1015,4,62,69,69,69,1471,17521076.0,9487120.0,0.699
1016,4,62,69,69,69,1496,17521076.0,9487120.0,0.699
1017,6,62,99,101,101,1996,3120453.0,847310.0,0.557
1018,1,63,21,21,21,184,4073883.0,2491627.9999999995,0.916
1019,1,63,21,21,21,193,4073883.0,2491627.9999999995,0.916
1020,3,63,53,53,53,832,26023587.000000004,9234633.0,0.579
1021,4,63,69,69,69,1484,17521076.0,9487120.0,0.699
1022,4,63,69,69,69,1497,17521076.0,9487120.0,0.699
1023,4,63,69,69,69,1512,17521076.0,9487120.0,0.699
1024,4,63,69,69,69,1514,17521076.0,9487120.0,0.699
1025,4,63,69,69,69,1518,17521076.0,9487120.0,0.699
1026,1,64,21,21,21,183,4073883.0,2491627.9999999995,0.916
1027,1,64,21,21,21,186,4073883.0,2491627.9999999995,0.916
1028,1,64,21,21,21,187,4073883.0,2491627.9999999995,0.916
1029,1,64,21,21,21,196,4073883.0,2491627.9999999995,0.916
1030,2,64,37,37,37,519,2286867.0,600498.0,0.748
1031,3,64,53,53,53,808,26023587.000000004,9234633.0,0.579
1032,3,64,53,53,53,817,26023587.000000004,9234633.0,0.579
1033,3,64,53,53,53,2283,26023587.000000004,9234633.0,0.579
1034,4,64,69,69,69,1472,17521076.0,9487120.0,0.699
1035,6,64,99,101,101,1989,3120453.0,847310.0,0.557
1036,6,64,99,101,101,1990,3120453.0,847310.0,0.557
1037,7,64,115,117,117,2115,3001192.9999999995,1182792.0,0.727
1038,1,65,21,21,21,179,4073883.0,2491627.9999999995,0.916
1039,1,65,21,21,21,180,4073883.0,2491627.9999999995,0.916
1040,1,65,21,21,21,183,4073883.0,2491627.9999999995,0.916
