key,population_key,country_key,date_key,education_key,health_key,quality_of_life_key,event_key,avg_births,avg_deaths,HDI
0,16,1,1,16,16,16,53,4135332.000000001,2452624.0,0.9
1,16,1,1,16,16,16,54,4135332.000000001,2452624.0,0.9
2,16,1,1,16,16,16,55,4135332.000000001,2452624.0,0.9
3,16,1,1,16,16,16,56,4135332.000000001,2452624.0,0.9
4,32,2,1,32,32,32,458,2309140.0,509041.0,0.737
5,48,3,1,48,48,48,628,27656029.0,9268690.0,0.536
6,48,3,1,48,48,48,630,27656029.0,9268690.0,0.536
7,48,3,1,48,48,48,2227,27656029.0,9268690.0,0.536
8,48,3,1,48,48,48,2228,27656029.0,9268690.0,0.536
9,48,3,1,48,48,48,2229,27656029.0,9268690.0,0.536
10,64,4,1,64,64,64,1115,17089922.0,8961495.0,0.64
11,64,4,1,64,64,64,1117,17089922.0,8961495.0,0.64
12,64,4,1,64,64,64,1118,17089922.0,8961495.0,0.64
13,64,4,1,64,64,64,1121,17089922.0,8961495.0,0.64
14,64,4,1,64,64,64,2472,17089922.0,8961495.0,0.64
15,80,5,1,80,80,80,2497,1165194.0,283447.0,0.437
16,96,6,1,94,96,96,1928,3334617.0,860511.0000000001,0.514
17,96,6,1,94,96,96,1929,3334617.0,860511.0000000001,0.514
18,112,7,1,110,112,112,2075,3206294.0000000005,1122293.9999999998,0.7
19,112,7,1,110,112,112,2076,3206294.0000000005,1122293.9999999998,0.7
20,16,1,2,16,16,16,52,4135332.000000001,2452624.0,0.9
21,48,3,2,48,48,48,625,27656029.0,9268690.0,0.536
22,48,3,2,48,48,48,626,27656029.0,9268690.0,0.536
23,48,3,2,48,48,48,629,27656029.0,9268690.0,0.536
24,64,4,2,64,64,64,1115,17089922.0,8961495.0,0.64
25,64,4,2,64,64,64,1122,17089922.0,8961495.0,0.64
26,64,4,2,64,64,64,1127,17089922.0,8961495.0,0.64
27,64,4,2,64,64,64,1129,17089922.0,8961495.0,0.64
28,96,6,2,94,96,96,1927,3334617.0,860511.0000000001,0.514
29,112,7,2,110,112,112,2075,3206294.0000000005,1122293.9999999998,0.7
30,16,1,3,16,16,16,57,4135332.000000001,2452624.0,0.9
31,48,3,3,48,48,48,627,27656029.0,9268690.0,0.536
32,48,3,3,48,48,48,632,27656029.0,9268690.0,0.536
33,48,3,3,48,48,48,2230,27656029.0,9268690.0,0.536
34,64,4,3,64,64,64,1115,17089922.0,8961495.0,0.64
35,64,4,3,64,64,64,1116,17089922.0,8961495.0,0.64
36,64,4,3,64,64,64,1119,17089922.0,8961495.0,0.64
37,64,4,3,64,64,64,1120,17089922.0,8961495.0,0.64
38,64,4,3,64,64,64,1123,17089922.0,8961495.0,0.64
39,64,4,3,64,64,64,1124,17089922.0,8961495.0,0.64
40,64,4,3,64,64,64,1125,17089922.0,8961495.0,0.64
41,64,4,3,64,64,64,1126,17089922.0,8961495.0,0.64
42,64,4,3,64,64,64,1128,17089922.0,8961495.0,0.64
43,64,4,3,64,64,64,1160,17089922.0,8961495.0,0.64
44,64,4,3,64,64,64,1191,17089922.0,8961495.0,0.64
45,96,6,3,94,96,96,1926,3334617.0,860511.0000000001,0.514
46,96,6,3,94,96,96,1933,3334617.0,860511.0000000001,0.514
47,16,1,4,16,16,16,63,4135332.000000001,2452624.0,0.9
48,16,1,4,16,16,16,67,4135332.000000001,2452624.0,0.9
49,32,2,4,32,32,32,466,2309140.0,509041.0,0.737
50,48,3,4,48,48,48,643,27656029.0,9268690.0,0.536
51,48,3,4,48,48,48,656,27656029.0,9268690.0,0.536
52,48,3,4,48,48,48,671,27656029.0,9268690.0,0.536
53,48,3,4,48,48,48,682,27656029.0,9268690.0,0.536
54,64,4,4,64,64,64,1115,17089922.0,8961495.0,0.64
55,64,4,4,64,64,64,1132,17089922.0,8961495.0,0.64
56,64,4,4,64,64,64,1156,17089922.0,8961495.0,0.64
57,64,4,4,64,64,64,1159,17089922.0,8961495.0,0.64
58,64,4,4,64,64,64,1161,17089922.0,8961495.0,0.64
59,64,4,4,64,64,64,1162,17089922.0,8961495.0,0.64
60,64,4,4,64,64,64,1163,17089922.0,8961495.0,0.64
61,64,4,4,64,64,64,1197,17089922.0,8961495.0,0.64
62,64,4,4,64,64,64,1198,17089922.0,8961495.0,0.64
63,96,6,4,94,96,96,1936,3334617.0,860511.0000000001,0.514
64,96,6,4,94,96,96,1940,3334617.0,860511.0000000001,0.514
65,0,0,5,0,0,0,3,347838.0,231303.0,0.894
66,16,1,5,16,16,16,61,4135332.000000001,2452624.0,0.9
67,32,2,5,32,32,32,462,2309140.0,509041.0,0.737
68,48,3,5,48,48,48,635,27656029.0,9268690.0,0.536
69,48,3,5,48,48,48,652,27656029.0,9268690.0,0.536
70,48,3,5,48,48,48,657,27656029.0,9268690.0,0.536
71,48,3,5,48,48,48,683,27656029.0,9268690.0,0.536
72,48,3,5,48,48,48,684,27656029.0,9268690.0,0.536
73,64,4,5,64,64,64,1115,17089922.0,8961495.0,0.64
74,64,4,5,64,64,64,1141,17089922.0,8961495.0,0.64
75,64,4,5,64,64,64,1150,17089922.0,8961495.0,0.64
76,64,4,5,64,64,64,1157,17089922.0,8961495.0,0.64
77,64,4,5,64,64,64,1164,17089922.0,8961495.0,0.64
78,64,4,5,64,64,64,1165,17089922.0,8961495.0,0.64
79,64,4,5,64,64,64,1166,17089922.0,8961495.0,0.64
80,64,4,5,64,64,64,1167,17089922.0,8961495.0,0.64
81,64,4,5,64,64,64,1168,17089922.0,8961495.0,0.64
82,64,4,5,64,64,64,1188,17089922.0,8961495.0,0.64
83,64,4,5,64,64,64,1192,17089922.0,8961495.0,0.64
84,64,4,5,64,64,64,1206,17089922.0,8961495.0,0.64
85,64,4,5,64,64,64,1213,17089922.0,8961495.0,0.64
86,96,6,5,94,96,96,1930,3334617.0,860511.0000000001,0.514
87,96,6,5,94,96,96,1934,3334617.0,860511.0000000001,0.514
88,96,6,5,94,96,96,1935,3334617.0,860511.0000000001,0.514
89,96,6,5,94,96,96,1937,3334617.0,860511.0000000001,0.514
90,96,6,5,94,96,96,1941,3334617.0,860511.0000000001,0.514
91,96,6,5,94,96,96,1942,3334617.0,860511.0000000001,0.514
92,96,6,5,94,96,96,1943,3334617.0,860511.0000000001,0.514
93,112,7,5,110,112,112,2081,3206294.0000000005,1122293.9999999998,0.7
94,0,0,6,0,0,0,1,347838.0,231303.0,0.894
95,32,2,6,32,32,32,463,2309140.0,509041.0,0.737
96,48,3,6,48,48,48,639,27656029.0,9268690.0,0.536
97,48,3,6,48,48,48,644,27656029.0,9268690.0,0.536
98,48,3,6,48,48,48,652,27656029.0,9268690.0,0.536
99,48,3,6,48,48,48,658,27656029.0,9268690.0,0.536
100,48,3,6,48,48,48,679,27656029.0,9268690.0,0.536
101,64,4,6,64,64,64,1115,17089922.0,8961495.0,0.64
102,64,4,6,64,64,64,1135,17089922.0,8961495.0,0.64
103,64,4,6,64,64,64,1136,17089922.0,8961495.0,0.64
104,64,4,6,64,64,64,1138,17089922.0,8961495.0,0.64
105,64,4,6,64,64,64,1140,17089922.0,8961495.0,0.64
106,64,4,6,64,64,64,1142,17089922.0,8961495.0,0.64
107,64,4,6,64,64,64,1149,17089922.0,8961495.0,0.64
108,64,4,6,64,64,64,1155,17089922.0,8961495.0,0.64
109,64,4,6,64,64,64,1189,17089922.0,8961495.0,0.64
110,64,4,6,64,64,64,1193,17089922.0,8961495.0,0.64
111,64,4,6,64,64,64,1195,17089922.0,8961495.0,0.64
112,64,4,6,64,64,64,1209,17089922.0,8961495.0,0.64
113,64,4,6,64,64,64,1210,17089922.0,8961495.0,0.64
114,96,6,6,94,96,96,1944,3334617.0,860511.0000000001,0.514
115,112,7,6,110,112,112,2077,3206294.0000000005,1122293.9999999998,0.7
116,112,7,6,110,112,112,2078,3206294.0000000005,1122293.9999999998,0.7
117,0,0,7,0,0,0,1,347838.0,231303.0,0.894
118,16,1,7,16,16,16,68,4135332.000000001,2452624.0,0.9
119,16,1,7,16,16,16,69,4135332.000000001,2452624.0,0.9
120,32,2,7,32,32,32,465,2309140.0,509041.0,0.737
121,48,3,7,48,48,48,631,27656029.0,9268690.0,0.536
122,48,3,7,48,48,48,636,27656029.0,9268690.0,0.536
123,48,3,7,48,48,48,638,27656029.0,9268690.0,0.536
124,48,3,7,48,48,48,640,27656029.0,9268690.0,0.536
125,48,3,7,48,48,48,644,27656029.0,9268690.0,0.536
126,48,3,7,48,48,48,645,27656029.0,9268690.0,0.536
127,48,3,7,48,48,48,646,27656029.0,9268690.0,0.536
128,48,3,7,48,48,48,650,27656029.0,9268690.0,0.536
129,48,3,7,48,48,48,654,27656029.0,9268690.0,0.536
130,48,3,7,48,48,48,655,27656029.0,9268690.0,0.536
131,48,3,7,48,48,48,666,27656029.0,9268690.0,0.536
132,48,3,7,48,48,48,669,27656029.0,9268690.0,0.536
133,48,3,7,48,48,48,676,27656029.0,9268690.0,0.536
134,48,3,7,48,48,48,678,27656029.0,9268690.0,0.536
135,48,3,7,48,48,48,2231,27656029.0,9268690.0,0.536
136,64,4,7,64,64,64,1115,17089922.0,8961495.0,0.64
137,64,4,7,64,64,64,1130,17089922.0,8961495.0,0.64
138,64,4,7,64,64,64,1135,17089922.0,8961495.0,0.64
139,64,4,7,64,64,64,1139,17089922.0,8961495.0,0.64
140,64,4,7,64,64,64,1144,17089922.0,8961495.0,0.64
141,64,4,7,64,64,64,1146,17089922.0,8961495.0,0.64
142,64,4,7,64,64,64,1154,17089922.0,8961495.0,0.64
143,64,4,7,64,64,64,1155,17089922.0,8961495.0,0.64
144,64,4,7,64,64,64,1169,17089922.0,8961495.0,0.64
145,64,4,7,64,64,64,1170,17089922.0,8961495.0,0.64
146,64,4,7,64,64,64,1171,17089922.0,8961495.0,0.64
147,64,4,7,64,64,64,1172,17089922.0,8961495.0,0.64
148,64,4,7,64,64,64,1190,17089922.0,8961495.0,0.64
149,96,6,7,94,96,96,1932,3334617.0,860511.0000000001,0.514
150,16,1,8,16,16,16,58,4135332.000000001,2452624.0,0.9
151,16,1,8,16,16,16,65,4135332.000000001,2452624.0,0.9
152,32,2,8,32,32,32,459,2309140.0,509041.0,0.737
153,48,3,8,48,48,48,631,27656029.0,9268690.0,0.536
154,48,3,8,48,48,48,634,27656029.0,9268690.0,0.536
155,48,3,8,48,48,48,640,27656029.0,9268690.0,0.536
156,48,3,8,48,48,48,650,27656029.0,9268690.0,0.536
157,48,3,8,48,48,48,651,27656029.0,9268690.0,0.536
158,48,3,8,48,48,48,653,27656029.0,9268690.0,0.536
159,48,3,8,48,48,48,654,27656029.0,9268690.0,0.536
160,48,3,8,48,48,48,655,27656029.0,9268690.0,0.536
161,48,3,8,48,48,48,667,27656029.0,9268690.0,0.536
162,48,3,8,48,48,48,670,27656029.0,9268690.0,0.536
163,48,3,8,48,48,48,680,27656029.0,9268690.0,0.536
164,64,4,8,64,64,64,1115,17089922.0,8961495.0,0.64
165,64,4,8,64,64,64,1130,17089922.0,8961495.0,0.64
166,64,4,8,64,64,64,1137,17089922.0,8961495.0,0.64
167,64,4,8,64,64,64,1148,17089922.0,8961495.0,0.64
168,64,4,8,64,64,64,1151,17089922.0,8961495.0,0.64
169,64,4,8,64,64,64,1154,17089922.0,8961495.0,0.64
170,64,4,8,64,64,64,1155,17089922.0,8961495.0,0.64
171,64,4,8,64,64,64,1173,17089922.0,8961495.0,0.64
172,64,4,8,64,64,64,1174,17089922.0,8961495.0,0.64
173,64,4,8,64,64,64,1194,17089922.0,8961495.0,0.64
174,64,4,8,64,64,64,1199,17089922.0,8961495.0,0.64
175,64,4,8,64,64,64,1200,17089922.0,8961495.0,0.64
176,96,6,8,94,96,96,1938,3334617.0,860511.0000000001,0.514
177,96,6,8,94,96,96,1939,3334617.0,860511.0000000001,0.514
178,0,0,9,0,0,0,0,347838.0,231303.0,0.894
179,0,0,9,0,0,0,4,347838.0,231303.0,0.894
180,16,1,9,16,16,16,58,4135332.000000001,2452624.0,0.9
181,16,1,9,16,16,16,64,4135332.000000001,2452624.0,0.9
182,16,1,9,16,16,16,72,4135332.000000001,2452624.0,0.9
183,32,2,9,32,32,32,464,2309140.0,509041.0,0.737
184,32,2,9,32,32,32,467,2309140.0,509041.0,0.737
185,48,3,9,48,48,48,637,27656029.0,9268690.0,0.536
186,48,3,9,48,48,48,641,27656029.0,9268690.0,0.536
187,48,3,9,48,48,48,642,27656029.0,9268690.0,0.536
188,48,3,9,48,48,48,654,27656029.0,9268690.0,0.536
189,48,3,9,48,48,48,655,27656029.0,9268690.0,0.536
190,48,3,9,48,48,48,659,27656029.0,9268690.0,0.536
191,48,3,9,48,48,48,675,27656029.0,9268690.0,0.536
192,48,3,9,48,48,48,685,27656029.0,9268690.0,0.536
193,64,4,9,64,64,64,1115,17089922.0,8961495.0,0.64
194,64,4,9,64,64,64,1131,17089922.0,8961495.0,0.64
195,64,4,9,64,64,64,1133,17089922.0,8961495.0,0.64
196,64,4,9,64,64,64,1137,17089922.0,8961495.0,0.64
197,64,4,9,64,64,64,1143,17089922.0,8961495.0,0.64
198,64,4,9,64,64,64,1152,17089922.0,8961495.0,0.64
199,64,4,9,64,64,64,1175,17089922.0,8961495.0,0.64
200,64,4,9,64,64,64,1176,17089922.0,8961495.0,0.64
201,64,4,9,64,64,64,1177,17089922.0,8961495.0,0.64
202,64,4,9,64,64,64,1201,17089922.0,8961495.0,0.64
203,64,4,9,64,64,64,1208,17089922.0,8961495.0,0.64
204,96,6,9,94,96,96,1945,3334617.0,860511.0000000001,0.514
205,112,7,9,110,112,112,2079,3206294.0000000005,1122293.9999999998,0.7
206,112,7,9,110,112,112,2080,3206294.0000000005,1122293.9999999998,0.7
207,16,1,10,16,16,16,60,4135332.000000001,2452624.0,0.9
208,16,1,10,16,16,16,62,4135332.000000001,2452624.0,0.9
209,16,1,10,16,16,16,64,4135332.000000001,2452624.0,0.9
210,16,1,10,16,16,16,73,4135332.000000001,2452624.0,0.9
211,32,2,10,32,32,32,460,2309140.0,509041.0,0.737
212,32,2,10,32,32,32,461,2309140.0,509041.0,0.737
213,48,3,10,48,48,48,633,27656029.0,9268690.0,0.536
214,48,3,10,48,48,48,642,27656029.0,9268690.0,0.536
215,48,3,10,48,48,48,647,27656029.0,9268690.0,0.536
216,48,3,10,48,48,48,648,27656029.0,9268690.0,0.536
217,48,3,10,48,48,48,655,27656029.0,9268690.0,0.536
218,48,3,10,48,48,48,660,27656029.0,9268690.0,0.536
219,48,3,10,48,48,48,661,27656029.0,9268690.0,0.536
220,48,3,10,48,48,48,662,27656029.0,9268690.0,0.536
221,48,3,10,48,48,48,668,27656029.0,9268690.0,0.536
222,48,3,10,48,48,48,672,27656029.0,9268690.0,0.536
223,48,3,10,48,48,48,673,27656029.0,9268690.0,0.536
224,48,3,10,48,48,48,674,27656029.0,9268690.0,0.536
225,48,3,10,48,48,48,2232,27656029.0,9268690.0,0.536
226,48,3,10,48,48,48,2233,27656029.0,9268690.0,0.536
227,64,4,10,64,64,64,1115,17089922.0,8961495.0,0.64
228,64,4,10,64,64,64,1134,17089922.0,8961495.0,0.64
229,64,4,10,64,64,64,1152,17089922.0,8961495.0,0.64
230,64,4,10,64,64,64,1153,17089922.0,8961495.0,0.64
231,64,4,10,64,64,64,1178,17089922.0,8961495.0,0.64
232,64,4,10,64,64,64,1179,17089922.0,8961495.0,0.64
233,64,4,10,64,64,64,1180,17089922.0,8961495.0,0.64
234,64,4,10,64,64,64,1181,17089922.0,8961495.0,0.64
235,96,6,10,94,96,96,1931,3334617.0,860511.0000000001,0.514
236,96,6,10,94,96,96,2571,3334617.0,860511.0000000001,0.514
237,0,0,11,0,0,0,2,347838.0,231303.0,0.894
238,48,3,11,48,48,48,648,27656029.0,9268690.0,0.536
239,48,3,11,48,48,48,655,27656029.0,9268690.0,0.536
240,48,3,11,48,48,48,663,27656029.0,9268690.0,0.536
241,48,3,11,48,48,48,664,27656029.0,9268690.0,0.536
242,48,3,11,48,48,48,2234,27656029.0,9268690.0,0.536
243,64,4,11,64,64,64,1115,17089922.0,8961495.0,0.64
244,64,4,11,64,64,64,1145,17089922.0,8961495.0,0.64
245,64,4,11,64,64,64,1147,17089922.0,8961495.0,0.64
246,64,4,11,64,64,64,1158,17089922.0,8961495.0,0.64
247,64,4,11,64,64,64,1182,17089922.0,8961495.0,0.64
248,64,4,11,64,64,64,1183,17089922.0,8961495.0,0.64
249,64,4,11,64,64,64,1184,17089922.0,8961495.0,0.64
250,64,4,11,64,64,64,1202,17089922.0,8961495.0,0.64
251,64,4,11,64,64,64,1203,17089922.0,8961495.0,0.64
252,64,4,11,64,64,64,1207,17089922.0,8961495.0,0.64
253,17,1,12,17,17,17,59,4151205.0,2452720.0,0.903
254,17,1,12,17,17,17,70,4151205.0,2452720.0,0.903
255,65,4,12,65,65,65,1115,17144153.000000004,9068628.0,0.653
256,17,1,13,17,17,17,59,4151205.0,2452720.0,0.903
257,17,1,13,17,17,17,70,4151205.0,2452720.0,0.903
258,17,1,13,17,17,17,103,4151205.0,2452720.0,0.903
259,49,3,13,49,49,49,704,27466953.0,9274141.0,0.546
260,49,3,13,49,49,49,705,27466953.0,9274141.0,0.546
261,65,4,13,65,65,65,1115,17144153.000000004,9068628.0,0.653
262,65,4,13,65,65,65,1230,17144153.000000004,9068628.0,0.653
263,65,4,13,65,65,65,1233,17144153.000000004,9068628.0,0.653
264,65,4,13,65,65,65,1257,17144153.000000004,9068628.0,0.653
265,65,4,13,65,65,65,1286,17144153.000000004,9068628.0,0.653
266,97,6,13,95,97,97,1953,3287685.0,856718.9999999999,0.521
267,113,7,13,111,113,113,2082,3148993.0,1132072.0,0.702
268,113,7,13,111,113,113,2086,3148993.0,1132072.0,0.702
269,33,2,14,33,33,33,477,2299717.0,524807.0,0.745
270,49,3,14,49,49,49,716,27466953.0,9274141.0,0.546
271,49,3,14,49,49,49,2237,27466953.0,9274141.0,0.546
272,65,4,14,65,65,65,1115,17144153.000000004,9068628.0,0.653
273,65,4,14,65,65,65,1250,17144153.000000004,9068628.0,0.653
274,65,4,14,65,65,65,1255,17144153.000000004,9068628.0,0.653
275,65,4,14,65,65,65,1258,17144153.000000004,9068628.0,0.653
276,65,4,14,65,65,65,1259,17144153.000000004,9068628.0,0.653
277,97,6,14,95,97,97,1954,3287685.0,856718.9999999999,0.521
278,97,6,14,95,97,97,1958,3287685.0,856718.9999999999,0.521
279,97,6,14,95,97,97,1959,3287685.0,856718.9999999999,0.521
280,97,6,14,95,97,97,1960,3287685.0,856718.9999999999,0.521
281,17,1,15,17,17,17,75,4151205.0,2452720.0,0.903
282,17,1,15,17,17,17,84,4151205.0,2452720.0,0.903
283,49,3,15,49,49,49,703,27466953.0,9274141.0,0.546
284,49,3,15,49,49,49,2238,27466953.0,9274141.0,0.546
285,65,4,15,65,65,65,1115,17144153.000000004,9068628.0,0.653
286,65,4,15,65,65,65,1256,17144153.000000004,9068628.0,0.653
287,65,4,15,65,65,65,1260,17144153.000000004,9068628.0,0.653
288,65,4,15,65,65,65,1289,17144153.000000004,9068628.0,0.653
289,97,6,15,95,97,97,1949,3287685.0,856718.9999999999,0.521
290,113,7,15,111,113,113,2083,3148993.0,1132072.0,0.702
291,1,0,16,1,1,1,5,355440.0,233707.0,0.898
292,1,0,16,1,1,1,6,355440.0,233707.0,0.898
293,1,0,16,1,1,1,7,355440.0,233707.0,0.898
294,17,1,16,17,17,17,74,4151205.0,2452720.0,0.903
295,17,1,16,17,17,17,78,4151205.0,2452720.0,0.903
296,17,1,16,17,17,17,79,4151205.0,2452720.0,0.903
297,33,2,16,33,33,33,474,2299717.0,524807.0,0.745
298,49,3,16,49,49,49,691,27466953.0,9274141.0,0.546
299,49,3,16,49,49,49,706,27466953.0,9274141.0,0.546
300,49,3,16,49,49,49,707,27466953.0,9274141.0,0.546
301,49,3,16,49,49,49,719,27466953.0,9274141.0,0.546
302,49,3,16,49,49,49,720,27466953.0,9274141.0,0.546
303,49,3,16,49,49,49,2239,27466953.0,9274141.0,0.546
304,65,4,16,65,65,65,1115,17144153.000000004,9068628.0,0.653
305,65,4,16,65,65,65,1227,17144153.000000004,9068628.0,0.653
306,65,4,16,65,65,65,1229,17144153.000000004,9068628.0,0.653
307,65,4,16,65,65,65,1241,17144153.000000004,9068628.0,0.653
308,65,4,16,65,65,65,1261,17144153.000000004,9068628.0,0.653
309,65,4,16,65,65,65,1262,17144153.000000004,9068628.0,0.653
310,65,4,16,65,65,65,1263,17144153.000000004,9068628.0,0.653
311,65,4,16,65,65,65,1264,17144153.000000004,9068628.0,0.653
312,81,5,16,81,81,81,2498,1178972.0,283164.0,0.443
313,97,6,16,95,97,97,1946,3287685.0,856718.9999999999,0.521
314,97,6,16,95,97,97,1948,3287685.0,856718.9999999999,0.521
315,97,6,16,95,97,97,1952,3287685.0,856718.9999999999,0.521
316,97,6,16,95,97,97,1955,3287685.0,856718.9999999999,0.521
317,113,7,16,111,113,113,2083,3148993.0,1132072.0,0.702
318,113,7,16,111,113,113,2084,3148993.0,1132072.0,0.702
319,1,0,17,1,1,1,5,355440.0,233707.0,0.898
320,1,0,17,1,1,1,8,355440.0,233707.0,0.898
321,1,0,17,1,1,1,9,355440.0,233707.0,0.898
322,17,1,17,17,17,17,80,4151205.0,2452720.0,0.903
323,17,1,17,17,17,17,81,4151205.0,2452720.0,0.903
324,49,3,17,49,49,49,689,27466953.0,9274141.0,0.546
325,49,3,17,49,49,49,693,27466953.0,9274141.0,0.546
326,49,3,17,49,49,49,694,27466953.0,9274141.0,0.546
327,49,3,17,49,49,49,695,27466953.0,9274141.0,0.546
328,49,3,17,49,49,49,712,27466953.0,9274141.0,0.546
329,49,3,17,49,49,49,714,27466953.0,9274141.0,0.546
330,49,3,17,49,49,49,2240,27466953.0,9274141.0,0.546
331,49,3,17,49,49,49,2241,27466953.0,9274141.0,0.546
332,65,4,17,65,65,65,1115,17144153.000000004,9068628.0,0.653
333,65,4,17,65,65,65,1215,17144153.000000004,9068628.0,0.653
334,65,4,17,65,65,65,1224,17144153.000000004,9068628.0,0.653
335,65,4,17,65,65,65,1226,17144153.000000004,9068628.0,0.653
336,65,4,17,65,65,65,1229,17144153.000000004,9068628.0,0.653
337,65,4,17,65,65,65,1231,17144153.000000004,9068628.0,0.653
338,65,4,17,65,65,65,1241,17144153.000000004,9068628.0,0.653
339,65,4,17,65,65,65,1242,17144153.000000004,9068628.0,0.653
340,65,4,17,65,65,65,1265,17144153.000000004,9068628.0,0.653
341,65,4,17,65,65,65,1266,17144153.000000004,9068628.0,0.653
342,65,4,17,65,65,65,1290,17144153.000000004,9068628.0,0.653
343,97,6,17,95,97,97,1950,3287685.0,856718.9999999999,0.521
344,1,0,18,1,1,1,8,355440.0,233707.0,0.898
345,17,1,18,17,17,17,77,4151205.0,2452720.0,0.903
346,17,1,18,17,17,17,91,4151205.0,2452720.0,0.903
347,49,3,18,49,49,49,693,27466953.0,9274141.0,0.546
348,49,3,18,49,49,49,694,27466953.0,9274141.0,0.546
349,49,3,18,49,49,49,695,27466953.0,9274141.0,0.546
350,49,3,18,49,49,49,696,27466953.0,9274141.0,0.546
351,49,3,18,49,49,49,708,27466953.0,9274141.0,0.546
352,65,4,18,65,65,65,1115,17144153.000000004,9068628.0,0.653
353,65,4,18,65,65,65,1214,17144153.000000004,9068628.0,0.653
354,65,4,18,65,65,65,1217,17144153.000000004,9068628.0,0.653
355,65,4,18,65,65,65,1220,17144153.000000004,9068628.0,0.653
356,65,4,18,65,65,65,1221,17144153.000000004,9068628.0,0.653
357,65,4,18,65,65,65,1226,17144153.000000004,9068628.0,0.653
358,65,4,18,65,65,65,1228,17144153.000000004,9068628.0,0.653
359,65,4,18,65,65,65,1231,17144153.000000004,9068628.0,0.653
360,65,4,18,65,65,65,1235,17144153.000000004,9068628.0,0.653
361,65,4,18,65,65,65,1238,17144153.000000004,9068628.0,0.653
362,65,4,18,65,65,65,1243,17144153.000000004,9068628.0,0.653
363,65,4,18,65,65,65,1244,17144153.000000004,9068628.0,0.653
364,65,4,18,65,65,65,1245,17144153.000000004,9068628.0,0.653
365,65,4,18,65,65,65,1249,17144153.000000004,9068628.0,0.653
366,65,4,18,65,65,65,1267,17144153.000000004,9068628.0,0.653
367,65,4,18,65,65,65,1268,17144153.000000004,9068628.0,0.653
368,65,4,18,65,65,65,1269,17144153.000000004,9068628.0,0.653
369,65,4,18,65,65,65,1270,17144153.000000004,9068628.0,0.653
370,97,6,18,95,97,97,1950,3287685.0,856718.9999999999,0.521
371,17,1,19,17,17,17,77,4151205.0,2452720.0,0.903
372,17,1,19,17,17,17,92,4151205.0,2452720.0,0.903
373,17,1,19,17,17,17,93,4151205.0,2452720.0,0.903
374,17,1,19,17,17,17,97,4151205.0,2452720.0,0.903
375,17,1,19,17,17,17,98,4151205.0,2452720.0,0.903
376,17,1,19,17,17,17,102,4151205.0,2452720.0,0.903
377,17,1,19,17,17,17,105,4151205.0,2452720.0,0.903
378,33,2,19,33,33,33,471,2299717.0,524807.0,0.745
379,49,3,19,49,49,49,687,27466953.0,9274141.0,0.546
380,49,3,19,49,49,49,688,27466953.0,9274141.0,0.546
381,49,3,19,49,49,49,693,27466953.0,9274141.0,0.546
382,49,3,19,49,49,49,697,27466953.0,9274141.0,0.546
383,49,3,19,49,49,49,698,27466953.0,9274141.0,0.546
384,49,3,19,49,49,49,2242,27466953.0,9274141.0,0.546
385,49,3,19,49,49,49,2243,27466953.0,9274141.0,0.546
386,49,3,19,49,49,49,2244,27466953.0,9274141.0,0.546
387,49,3,19,49,49,49,2245,27466953.0,9274141.0,0.546
388,65,4,19,65,65,65,1115,17144153.000000004,9068628.0,0.653
389,65,4,19,65,65,65,1214,17144153.000000004,9068628.0,0.653
390,65,4,19,65,65,65,1216,17144153.000000004,9068628.0,0.653
391,65,4,19,65,65,65,1217,17144153.000000004,9068628.0,0.653
392,65,4,19,65,65,65,1218,17144153.000000004,9068628.0,0.653
393,65,4,19,65,65,65,1222,17144153.000000004,9068628.0,0.653
394,65,4,19,65,65,65,1231,17144153.000000004,9068628.0,0.653
395,65,4,19,65,65,65,1234,17144153.000000004,9068628.0,0.653
396,65,4,19,65,65,65,1239,17144153.000000004,9068628.0,0.653
397,65,4,19,65,65,65,1246,17144153.000000004,9068628.0,0.653
398,65,4,19,65,65,65,1247,17144153.000000004,9068628.0,0.653
399,65,4,19,65,65,65,1248,17144153.000000004,9068628.0,0.653
400,65,4,19,65,65,65,1271,17144153.000000004,9068628.0,0.653
401,65,4,19,65,65,65,1272,17144153.000000004,9068628.0,0.653
402,65,4,19,65,65,65,1273,17144153.000000004,9068628.0,0.653
403,65,4,19,65,65,65,1287,17144153.000000004,9068628.0,0.653
404,65,4,19,65,65,65,1291,17144153.000000004,9068628.0,0.653
405,97,6,19,95,97,97,1950,3287685.0,856718.9999999999,0.521
406,97,6,19,95,97,97,1956,3287685.0,856718.9999999999,0.521
407,17,1,20,17,17,17,87,4151205.0,2452720.0,0.903
408,17,1,20,17,17,17,92,4151205.0,2452720.0,0.903
409,17,1,20,17,17,17,94,4151205.0,2452720.0,0.903
410,17,1,20,17,17,17,97,4151205.0,2452720.0,0.903
411,17,1,20,17,17,17,98,4151205.0,2452720.0,0.903
412,17,1,20,17,17,17,101,4151205.0,2452720.0,0.903
413,33,2,20,33,33,33,471,2299717.0,524807.0,0.745
414,33,2,20,33,33,33,472,2299717.0,524807.0,0.745
415,49,3,20,49,49,49,686,27466953.0,9274141.0,0.546
416,49,3,20,49,49,49,688,27466953.0,9274141.0,0.546
417,49,3,20,49,49,49,698,27466953.0,9274141.0,0.546
418,49,3,20,49,49,49,699,27466953.0,9274141.0,0.546
419,49,3,20,49,49,49,700,27466953.0,9274141.0,0.546
