key,Country Name,Country Code,Year,"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Public spending on education, total (% of GDP)","School enrollment, primary (% gross)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, secondary (% gross)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)"
d0a4cb6f-c8b2-40ed-8852-365550d58d82,China,CHN,2018,95.1593322753906,98.4665374755859,96.8408889770508,,,,3.54249000549316,100.222747802734,100.831581115723,99.699951171875,,,
dd3c8a81-c37d-4cd2-a13a-b99b3e7e4227,China,CHN,2019,,,,,,,,101.925720214844,102.564613342285,101.376022338867,,,
b59a4925-77d2-4be4-bacc-0038beb97d9e,China,CHN,2020,,,,,,,,103.173957824707,103.712577819824,102.708961486816,,,
620f3471-0631-43ab-b5f5-69cba6e069f0,Sudan,SDN,2005,,,,,,,1.56307005882263,63.3387184143066,59.1302680969238,67.4369583129883,38.7527389526367,37.3261184692383,40.1461296081543
7b5f0024-bfed-438b-96c1-f80b0030d928,Sudan,SDN,2006,,,,,,,1.96301996707916,67.7927474975586,62.8237609863281,72.6366500854492,36.8582992553711,36.0279083251953,37.669490814209
66971156-53cd-4ede-addf-415ed9337ac5,Sudan,SDN,2007,,,,,,,,67.2932510375977,61.3889389038086,73.0463790893555,36.1699905395508,34.5264205932617,37.7747611999512
c5f6691b-bac8-4f5b-beb7-43f1cb468786,Sudan,SDN,2008,46.6996307373047,59.7982482910156,53.5173797607422,,,,2.20143008232117,72.8198013305664,67.6281890869141,77.879768371582,38.2803382873535,36.2404594421387,40.2712707519531
233b40e1-09a4-4b06-b222-5ed0f5afffb3,Sudan,SDN,2009,,,,,,,2.21867990493774,72.3495178222656,68.093147277832,76.5001525878906,42.3209915161133,39.2946395874023,45.2738494873047
8e984d1d-2d66-47ec-bdf5-604e8c67a566,Sudan,SDN,2010,,,,54.7226409912109,67.362907409668,61.1194801330566,,71.7259826660156,67.76904296875,75.5855331420898,42.5222396850586,39.4494209289551,45.5195693969727
33ccb3da-13aa-427e-8a7f-ff6cfd0c8eaa,Sudan,SDN,2011,,,,,,,,69.47705078125,65.1722183227539,73.6742782592773,37.5591316223145,35.8817405700684,39.1945381164551
ac0ad852-7654-4667-91c3-248c22e1eff4,Sudan,SDN,2012,,,,53.4099807739258,61.5918884277344,57.5498313903809,,70.8831634521484,66.677131652832,74.9868774414063,41.232738494873,39.3108215332031,43.1094093322754
8f3f724b-0abc-4a9e-94af-42f11930efbd,Sudan,SDN,2013,,,,55.3493804931641,60.7732582092285,58.0936698913574,,72.0149383544922,68.0566635131836,75.8766021728516,43.6093711853027,42.3202514648438,44.8688087463379
354f1162-d9b8-46ff-821b-cbbd603112a6,Sudan,SDN,2014,,,,55.0744781494141,61.3474388122559,58.2490386962891,,72.2675628662109,69.3306503295898,75.1311569213867,44.8509101867676,42.6881904602051,46.9635581970215
a6a6d56a-c670-42bb-a970-7478d32c8b67,Sudan,SDN,2015,,,,56.2380790710449,62.1741790771484,59.243049621582,,73.1459732055664,69.7847137451172,76.421142578125,45.6237106323242,45.2723693847656,45.9667701721191
6416e3e3-c733-4ace-9207-8cf3b4faae9d,Sudan,SDN,2016,,,,57.7846717834473,61.8380584716797,59.8370780944824,,75.9073715209961,73.2209396362305,78.5237808227539,44.1319389343262,43.6823883056641,44.570671081543
ebd79f25-fcb8-4e3d-8842-981b6b25e2c1,Sudan,SDN,2017,,,,60.4136390686035,62.9293403625488,61.6876411437988,,76.8160629272461,74.4110870361328,79.1574478149414,46.6217384338379,46.9573783874512,46.2942314147949
23282820-c84b-40c7-8791-3cde1e8c4f2a,Sudan,SDN,2018,56.0632286071777,65.4351501464844,60.6971817016602,61.9831581115723,66.1339416503906,64.0855026245117,,78.9529037475586,76.1225814819336,81.7076416015625,45.8641891479492,46.3308792114258,45.4088706970215
1f7cef73-7c26-4e0d-9939-438b2c094a67,Bangladesh,BGD,2005,,,,68.8696670532227,63.8693199157715,66.3205490112305,,101.647811889648,103.954536437988,99.430549621582,46.9628295898438,48.4769515991211,45.5096092224121
f9cf29ca-cf4c-41b5-a579-4e70004634b1,Bangladesh,BGD,2006,,,,,,,2.13128995895386,102.416152954102,105.258392333984,99.6859512329102,47.5297813415527,48.8530082702637,46.2574310302734
ea6d07fc-f775-4a1c-8a2c-3b5196b3a7f0,Bangladesh,BGD,2007,43.7408485412598,49.8323287963867,46.6636009216309,,,,2.20221996307373,101.620246887207,105.24104309082,98.1419219970703,48.3010597229004,49.5662803649902,47.0835113525391
267ba411-031d-452f-9f26-3e40fdc00662,Bangladesh,BGD,2008,,,,61.9892082214355,56.1707000732422,59.0229911804199,2.0545699596405,99.5429306030273,102.592628479004,96.6122894287109,46.2411193847656,49.0108909606934,43.5757598876953
2ac95d1b-5387-4b75-ad5a-41d7e147e1fd,Bangladesh,BGD,2009,,,,68.4999465942383,62.5326614379883,65.4580383300781,1.9394199848175,102.92756652832,105.38208770752,100.56884765625,49.9982414245605,51.9128303527832,48.1570014953613
3742c4a5-62fa-4fd1-bde0-b5f60e587a48,Bangladesh,BGD,2010,,,,71.764518737793,64.0539474487305,67.8321914672852,,105.974548339844,109.253448486328,102.825469970703,51.6376991271973,54.6750907897949,48.7195587158203
0d359726-ffcf-438e-846c-aced18ffcb50,Bangladesh,BGD,2011,55.1194381713867,62.4830589294434,58.7691802978516,,,,2.13269996643066,,,,52.4313697814941,56.1982116699219,48.8114814758301
0ec3bf8c-f6a5-43bf-ae8f-622618931293,Bangladesh,BGD,2012,54.2360382080078,61.5428695678711,57.8607482910156,,,,2.17549991607666,,,,55.2099685668945,58.8246116638184,51.7394218444824
5a808c29-a86d-4c14-bb8e-a7a7d77be5b0,Bangladesh,BGD,2013,57.7890014648438,64.2137680053711,61.0155410766602,,,,1.96616005897522,,,,60.1687393188477,62.5847282409668,57.8526191711426
33c6b60e-810a-4972-8755-767276cf1137,Bangladesh,BGD,2014,57.8609313964844,64.3650894165039,61.0932998657227,,,,,,,,,,
d566853b-f3fe-4340-ba8d-f666454c77d5,Bangladesh,BGD,2015,62.2529907226563,68.0553588867188,65.1373291015625,,,,,,,,65.6291885375977,69.6540603637695,61.7781982421875
6fdfd4ae-e9ff-47c4-a5e3-d22f4ffef0d7,Bangladesh,BGD,2016,69.8972091674805,75.6188507080078,72.7587203979492,,,,1.53553998470306,,,,71.4158401489258,75.0108108520508,67.9747619628906
