disaster_key,country,start_year,start_month,start_day,end_year,end_month,end_day,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,total_affected,total_disaster_deaths
2008-0073-CHN,China,2008,2,14,2008,2,18,Natural,Meteorological,Extreme temperature,Severe winter conditions,,16
2008-0652-CHN,China,2008,6,3,2008,6,3,Natural,Meteorological,Storm,Convective storm,100,10
2008-0325-CHN,China,2008,8,5,2008,8,5,Natural,Geophysical,Earthquake,Ground movement,13529,4
2008-0355-CHN,China,2008,8,21,2008,8,21,Natural,Geophysical,Earthquake,Ground movement,160,6
2008-0374-CHN,China,2008,8,30,2008,8,30,Natural,Geophysical,Earthquake,Ground movement,1000589,40
2008-0455-CHN,China,2008,10,6,2008,10,6,Natural,Geophysical,Earthquake,Ground movement,754,30
2008-0588-CHN,China,2008,12,25,2008,12,25,Natural,Geophysical,Earthquake,Ground movement,27169,
2008-0650-CHN,China,2008,5,25,2008,5,25,Natural,Geophysical,Earthquake,Ground movement,351000,8
2008-0263-CHN,China,2008,5,2,2008,5,5,Natural,Hydrological,Flood,Riverine flood,780000,3
2008-0416-CHN,China,2008,8,7,2008,8,11,Natural,Hydrological,Flood,Riverine flood,810000,20
2008-0519-CHN,China,2008,10,10,2008,10,16,Natural,Hydrological,Flood,Riverine flood,50000,3
2008-0598-CHN,China,2008,7,7,2008,7,7,Natural,Hydrological,Flood,Riverine flood,3000000,19
2008-0140-CHN,China,2008,3,14,2008,3,14,Natural,Hydrological,Landslide,Avalanche,,12
2008-0241-CHN,China,2008,6,13,2008,6,13,Natural,Hydrological,Landslide,Landslide,,19
2008-0398-CHN,China,2008,9,8,2008,9,8,Natural,Hydrological,Landslide,Landslide,35,277
2008-0596-CHN,China,2008,7,8,2008,7,8,Natural,Hydrological,Landslide,Landslide,,15
2008-0426-CHN,China,2008,9,24,2008,9,25,Natural,Meteorological,Storm,Tropical cyclone,,12
2008-0441-CHN,China,2008,9,28,2008,9,28,Natural,Meteorological,Storm,Tropical cyclone,,
2008-0030-CHN,China,2008,1,29,2008,1,29,Technological,Technological,Transport accident,Road,13,25
2008-0058-CHN,China,2008,2,12,2008,2,12,Technological,Technological,Transport accident,Road,14,14
2008-0196-CHN,China,2008,5,17,2008,5,17,Technological,Technological,Transport accident,Road,29,16
2008-0335-CHN,China,2008,8,13,2008,8,13,Technological,Technological,Transport accident,Road,,24
2008-0405-CHN,China,2008,9,13,2008,9,13,Technological,Technological,Transport accident,Road,,51
2008-0534-CHN,China,2008,11,15,2008,11,15,Technological,Technological,Transport accident,Road,39,11
2008-0002-CHN,China,2008,1,11,2008,1,11,Technological,Technological,Transport accident,Water,12,10
2008-0047-CHN,China,2008,1,29,2008,1,30,Technological,Technological,Transport accident,Water,,16
2008-0029-CHN,China,2008,1,23,2008,1,23,Technological,Technological,Transport accident,Rail,9,18
2008-0171-CHN,China,2008,4,28,2008,4,28,Technological,Technological,Transport accident,Rail,240,70
2008-0023-CHN,China,2008,1,20,2008,1,20,Technological,Technological,Industrial accident,Explosion,,20
2008-0069-CHN,China,2008,2,17,2008,2,17,Technological,Technological,Industrial accident,Explosion,5,24
2008-0150-CHN,China,2008,3,26,2008,3,26,Technological,Technological,Industrial accident,Explosion,2,30
2008-0239-CHN,China,2008,6,13,2008,6,13,Technological,Technological,Industrial accident,Explosion,,34
2008-0316-CHN,China,2008,8,1,2008,8,1,Technological,Technological,Industrial accident,Explosion,2,23
2008-0342-CHN,China,2008,8,18,2008,8,18,Technological,Technological,Industrial accident,Explosion,56,25
2008-0359-CHN,China,2008,8,26,2008,8,26,Technological,Technological,Industrial accident,Explosion,57,20
2008-0387-CHN,China,2008,9,4,2008,9,4,Technological,Technological,Industrial accident,Explosion,6,27
2008-0390-CHN,China,2008,9,5,2008,9,5,Technological,Technological,Industrial accident,Explosion,26,18
2008-0391-CHN,China,2008,9,5,2008,9,5,Technological,Technological,Industrial accident,Explosion,,13
2008-0429-CHN,China,2008,9,21,2008,9,21,Technological,Technological,Industrial accident,Explosion,71,19
2008-0493-CHN,China,2008,10,16,2008,10,16,Technological,Technological,Industrial accident,Explosion,46,16
2008-0557-CHN,China,2008,11,30,2008,11,30,Technological,Technological,Industrial accident,Explosion,10,18
2008-0586-CHN,China,2008,12,26,2008,12,26,Technological,Technological,Miscellaneous accident,Explosion,9,15
2008-0119-CHN,China,2008,3,5,2008,3,5,Technological,Technological,Industrial accident,Fire,,13
2008-0120-CHN,China,2008,3,5,2008,3,5,Technological,Technological,Industrial accident,Fire,,17
2008-0432-CHN,China,2008,9,20,2008,9,20,Technological,Technological,Industrial accident,Fire,,31
2008-0286-CHN,China,2008,7,5,2008,7,5,Technological,Technological,Industrial accident,Other,7,21
2008-0308-CHN,China,2008,7,22,2008,7,22,Technological,Technological,Industrial accident,Other,21,30
2008-0395-CHN,China,2008,9,7,2008,9,7,Technological,Technological,Industrial accident,Other,,20
2008-0597-CHN,China,2008,12,31,2008,12,31,Technological,Technological,Industrial accident,Other,7,13
2008-0530-CHN,China,2008,11,15,2008,11,15,Technological,Technological,Industrial accident,Collapse,,20
2008-0587-CHN,China,2008,12,27,2008,12,27,Technological,Technological,Industrial accident,Collapse,1,17
2008-9662-CHN,China,2008,11,,2009,2,,Natural,Climatological,Drought,Drought,3700000,
2008-0428-CHN,China,2008,9,20,2008,9,20,Technological,Technological,Miscellaneous accident,Fire,51,43
2009-0059-CHN,China,2009,1,25,2009,1,25,Natural,Geophysical,Earthquake,Ground movement,4549,
2009-0122-CHN,China,2009,3,27,2009,3,27,Technological,Technological,Transport accident,Road,11,20
2009-0009-CHN,China,2009,1,3,2009,1,3,Technological,Technological,Miscellaneous accident,Explosion,,13
2009-0080-CHN,China,2009,2,22,2009,2,22,Technological,Technological,Industrial accident,Explosion,,73
2009-0153-CHN,China,2009,4,17,2009,4,17,Technological,Technological,Industrial accident,Explosion,3,20
2009-0062-CHN,China,2009,1,31,2009,1,31,Technological,Technological,Miscellaneous accident,Fire,17,15
2009-0642-CHN,China,2009,8,2,2009,8,8,Natural,Meteorological,Storm,Convective storm,50000,11
2009-0321-CHN,China,2009,8,9,2009,8,10,Natural,Meteorological,Storm,Tropical cyclone,11000004,8
2009-0224-CHN,China,2009,6,14,2009,6,15,Natural,Meteorological,Storm,Convective storm,48631,15
2009-0222-CHN,China,2009,6,3,2009,6,6,Natural,Meteorological,Storm,Convective storm,215,52
2009-0292-CHN,China,2009,7,1,2009,7,8,Natural,Hydrological,Flood,Riverine flood,39372000,90
2009-0378-CHN,China,2009,8,28,2009,9,1,Natural,Hydrological,Flood,Riverine flood,118000,12
2009-0613-CHN,China,2009,7,26,2009,8,4,Natural,Hydrological,Flood,Riverine flood,38,20
2009-0399-CHN,China,2009,9,14,2009,9,14,Natural,Meteorological,Storm,Tropical cyclone,1000058,13
2009-0621-CHN,China,2009,8,1,2009,8,5,Natural,Meteorological,Storm,Tropical cyclone,,9
2009-9655-CHN,China,2009,10,,2010,5,,Natural,Climatological,Drought,Drought,60000000,
2009-0299-CHN,China,2009,8,4,2009,8,4,Natural,Meteorological,Storm,Convective storm,3,17
2009-0487-CHN,China,2009,11,9,2009,11,12,Natural,Meteorological,Storm,Convective storm,10000096,41
2009-0499-CHN,China,2009,11,11,2009,11,14,Natural,Meteorological,Storm,Convective storm,1197799,
2009-0249-CHN,China,2009,7,9,2009,7,9,Natural,Geophysical,Earthquake,Ground movement,65336,1
2009-0219-CHN,China,2009,4,1,2009,6,8,Natural,Hydrological,Flood,Riverine flood,5630000,49
2009-0227-CHN,China,2009,7,,2009,7,,Natural,Hydrological,Flood,Riverine flood,,11
2009-0235-CHN,China,2009,6,19,2009,6,22,Natural,Hydrological,Flood,Riverine flood,106000,11
2009-0636-CHN,China,2009,6,7,2009,6,9,Natural,Hydrological,Flood,Riverine flood,,16
2009-0218-CHN,China,2009,6,5,2009,6,5,Natural,Hydrological,Landslide,Landslide,,72
2009-0284-CHN,China,2009,7,14,2009,7,23,Natural,Hydrological,Landslide,Landslide,10004,54
2009-0285-CHN,China,2009,7,22,2009,7,22,Natural,Hydrological,Landslide,Landslide,,23
2009-0313-CHN,China,2009,8,6,2009,8,6,Natural,Hydrological,Landslide,Landslide,18,31
2009-0500-CHN,China,2009,11,17,2009,11,17,Natural,Hydrological,Landslide,Landslide,,23
2009-0422-CHN,China,2009,10,13,2009,10,13,Natural,Meteorological,Storm,Tropical cyclone,,3
2009-0307-CHN,China,2009,6,5,2009,6,5,Technological,Technological,Transport accident,Road,76,25
2009-0402-CHN,China,2009,9,19,2009,9,19,Technological,Technological,Transport accident,Road,,16
2009-0431-CHN,China,2009,10,2,2009,10,2,Technological,Technological,Transport accident,Road,54,17
2009-0458-CHN,China,2009,10,30,2009,10,30,Technological,Technological,Transport accident,Road,41,13
2009-0183-CHN,China,2009,5,15,2009,5,15,Technological,Technological,Industrial accident,Explosion,3,10
2009-0213-CHN,China,2009,5,30,2009,5,30,Technological,Technological,Industrial accident,Explosion,145,30
2009-0237-CHN,China,2009,6,21,2009,6,21,Technological,Technological,Industrial accident,Explosion,44,16
2009-0257-CHN,China,2009,7,15,2009,7,15,Technological,Technological,Industrial accident,Explosion,108,2
2009-0343-CHN,China,2009,8,24,2009,8,24,Technological,Technological,Industrial accident,Explosion,,14
2009-0363-CHN,China,2009,9,8,2009,9,8,Technological,Technological,Industrial accident,Explosion,37,42
2009-0387-CHN,China,2009,9,2,2009,9,2,Technological,Technological,Industrial accident,Explosion,10,18
2009-0519-CHN,China,2009,11,21,2009,11,21,Technological,Technological,Industrial accident,Explosion,,108
2009-0584-CHN,China,2009,12,27,2009,12,27,Technological,Technological,Industrial accident,Explosion,,12
2009-0334-CHN,China,2009,8,,2009,8,,Technological,Technological,Industrial accident,Poisoning,615,
2009-0417-CHN,China,2009,9,15,2009,9,20,Technological,Technological,Industrial accident,Poisoning,121,
2009-0298-CHN,China,2009,8,,2009,8,,Technological,Technological,Industrial accident,Chemical spill,542,
2009-0199-CHN,China,2009,5,21,2009,5,21,Technological,Technological,Industrial accident,Fire,32,13
2009-0181-CHN,China,2009,4,,2009,5,,Technological,Technological,Industrial accident,Other,161,
2009-0185-CHN,China,2009,5,16,2009,5,16,Technological,Technological,Industrial accident,Other,6,11
2009-0432-CHN,China,2009,10,8,2009,10,8,Technological,Technological,Industrial accident,Other,5,26
2009-0528-CHN,China,2009,11,27,2009,11,27,Technological,Technological,Industrial accident,Other,,17
2009-0166-CHN,China,2009,4,24,2009,4,24,Technological,Technological,Industrial accident,Collapse,15,10
2009-0389-CHN,China,2009,9,10,2009,9,10,Technological,Technological,Industrial accident,Collapse,,10
2009-0585-CHN,China,2009,12,28,2009,12,28,Technological,Technological,Industrial accident,Collapse,,11
2009-9283-CHN,China,2009,6,,2009,7,,Natural,Climatological,Drought,Drought,160000,
2010-0179-CHN,China,2010,5,6,2010,5,6,Natural,Meteorological,Storm,Convective storm,70190,29
2010-0484-CHN,China,2010,9,20,2010,9,20,Natural,Meteorological,Storm,Tropical cyclone,1000000,75
2010-0036-CHN,China,2010,1,1,2010,1,27,Natural,Meteorological,Storm,Convective storm,1881100,30
2010-0667-CHN,China,2010,1,17,2010,1,17,Natural,Geophysical,Earthquake,Ground movement,9,8
2010-0239-CHN,China,2010,5,29,2010,8,31,Natural,Hydrological,Flood,Riverine flood,134000000,1691
2010-9701-CHN,China,2010,12,,2011,5,,Natural,Climatological,Drought,Drought,35000000,
2010-0064-CHN,China,2010,1,30,2010,1,30,Natural,Geophysical,Earthquake,Ground movement,10515,1
2010-0087-CHN,China,2010,2,25,2010,2,25,Natural,Geophysical,Earthquake,Ground movement,50011,
2010-0169-CHN,China,2010,4,14,2010,4,14,Natural,Geophysical,Earthquake,Ground movement,112000,2968
2010-0673-CHN,China,2010,8,29,2010,8,29,Natural,Geophysical,Earthquake,Ground movement,5014,
2010-0344-CHN,China,2010,6,,2010,8,,Natural,Hydrological,Flood,Riverine flood,6000000,152
2010-0405-CHN,China,2010,8,13,2010,8,16,Natural,Hydrological,Flood,Riverine flood,,59
2010-0415-CHN,China,2010,8,21,2010,8,21,Natural,Hydrological,Flood,Riverine flood,64136,5
2010-0530-CHN,China,2010,10,6,2010,10,6,Natural,Hydrological,Flood,Riverine flood,130000,4
2010-0216-CHN,China,2010,5,30,2010,6,3,Natural,Hydrological,Landslide,Landslide,2100000,52
2010-0262-CHN,China,2010,6,28,2010,6,28,Natural,Hydrological,Landslide,Landslide,,99
2010-0354-CHN,China,2010,7,27,2010,7,27,Natural,Hydrological,Landslide,Landslide,,21
2010-0377-CHN,China,2010,8,7,2010,8,8,Natural,Hydrological,Landslide,Landslide,47200,1765
2010-0394-CHN,China,2010,8,14,2010,8,14,Natural,Hydrological,Landslide,Landslide,500,32
2010-0411-CHN,China,2010,8,18,2010,8,18,Natural,Hydrological,Landslide,Landslide,,92
2010-0464-CHN,China,2010,9,6,2010,9,6,Natural,Hydrological,Landslide,Landslide,,48
2010-0682-CHN,China,2010,3,10,2010,3,10,Natural,Hydrological,Landslide,Landslide,135,28
2010-0308-CHN,China,2010,7,16,2010,7,16,Natural,Meteorological,Storm,Tropical cyclone,,2
2010-0543-CHN,China,2010,10,22,2010,10,22,Natural,Meteorological,Storm,Tropical cyclone,,
2010-0691-CHN,China,2010,9,9,2010,9,9,Natural,Meteorological,Storm,Tropical cyclone,186000,3
2010-0623-CHN,China,2010,12,5,2010,12,5,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",3,22
2010-0433-CHN,China,2010,8,24,2010,8,24,Technological,Technological,Transport accident,Air,53,44
2010-0201-CHN,China,2010,5,23,2010,5,23,Technological,Technological,Transport accident,Road,21,32
2010-0256-CHN,China,2010,6,26,2010,6,26,Technological,Technological,Transport accident,Road,16,11
2010-0312-CHN,China,2010,7,18,2010,7,18,Technological,Technological,Transport accident,Road,,23
2010-0325-CHN,China,2010,7,5,2010,7,5,Technological,Technological,Transport accident,Road,19,24
2010-0600-CHN,China,2010,11,11,2010,11,11,Technological,Technological,Transport accident,Road,6,16
2010-0202-CHN,China,2010,5,23,2010,5,23,Technological,Technological,Transport accident,Rail,71,19
2010-0090-CHN,China,2010,2,26,2010,2,26,Technological,Technological,Miscellaneous accident,Explosion,50,19
2010-0159-CHN,China,2010,3,31,2010,3,31,Technological,Technological,Industrial accident,Explosion,,43
2010-0195-CHN,China,2010,5,13,2010,5,13,Technological,Technological,Industrial accident,Explosion,,21
2010-0197-CHN,China,2010,5,18,2010,5,18,Technological,Technological,Industrial accident,Explosion,30,11
2010-0222-CHN,China,2010,5,30,2010,5,30,Technological,Technological,Industrial accident,Explosion,,17
2010-0245-CHN,China,2010,6,21,2010,6,21,Technological,Technological,Industrial accident,Explosion,26,46
2010-0348-CHN,China,2010,8,3,2010,8,3,Technological,Technological,Industrial accident,Explosion,43,16
2010-0349-CHN,China,2010,8,2,2010,8,2,Technological,Technological,Industrial accident,Explosion,111,16
2010-0350-CHN,China,2010,7,28,2010,7,28,Technological,Technological,Industrial accident,Explosion,300,13
2010-0362-CHN,China,2010,7,31,2010,7,31,Technological,Technological,Industrial accident,Explosion,68,17
2010-0403-CHN,China,2010,8,16,2010,8,16,Technological,Technological,Miscellaneous accident,Explosion,153,19
2010-0544-CHN,China,2010,10,16,2010,10,16,Technological,Technological,Miscellaneous accident,Explosion,239,37
2010-0599-CHN,China,2010,11,15,2010,11,15,Technological,Technological,Miscellaneous accident,Explosion,70,58
2010-0648-CHN,China,2010,12,7,2010,12,7,Technological,Technological,Miscellaneous accident,Explosion,,26
2010-0010-CHN,China,2010,1,5,2010,1,5,Technological,Technological,Industrial accident,Fire,,30
2010-0014-CHN,China,2010,1,8,2010,1,8,Technological,Technological,Industrial accident,Fire,,12
2010-0107-CHN,China,2010,3,15,2010,3,15,Technological,Technological,Industrial accident,Fire,6,25
2010-0378-CHN,China,2010,8,6,2010,8,6,Technological,Technological,Industrial accident,Fire,279,23
2010-0152-CHN,China,2010,3,28,2010,3,28,Technological,Technological,Industrial accident,Other,,38
2010-0303-CHN,China,2010,7,17,2010,7,17,Technological,Technological,Industrial accident,Other,,13
2010-0310-CHN,China,2010,7,17,2010,7,17,Technological,Technological,Industrial accident,Other,,28
2010-0565-CHN,China,2010,10,28,2010,10,28,Technological,Technological,Industrial accident,Other,1,12
2010-0160-CHN,China,2010,3,31,2010,3,31,Technological,Technological,Industrial accident,Collapse,,10
2010-0355-CHN,China,2010,7,24,2010,7,24,Technological,Technological,Miscellaneous accident,Collapse,,41
2010-0397-CHN,China,2010,8,16,2010,8,16,Technological,Technological,Miscellaneous accident,Other,,11
2010-0188-CHN,China,2010,5,3,2010,5,3,Technological,Technological,Miscellaneous accident,Fire,14,10
2010-0317-CHN,China,2010,7,19,2010,7,19,Technological,Technological,Miscellaneous accident,Fire,17,12
2010-0602-CHN,China,2010,11,5,2010,11,5,Technological,Technological,Miscellaneous accident,Fire,27,19
2011-0212-CHN,China,2011,7,11,2011,7,19,Natural,Hydrological,Flood,Riverine flood,1600000,6
2011-0227-CHN,China,2011,6,1,2011,6,29,Natural,Hydrological,Flood,Riverine flood,67900000,467
2011-0135-CHN,China,2011,4,17,2011,4,18,Natural,Meteorological,Storm,Convective storm,22000150,18
2011-0030-CHN,China,2011,2,1,2011,2,1,Natural,Geophysical,Earthquake,Ground movement,64501,
2011-0079-CHN,China,2011,3,10,2011,3,10,Natural,Geophysical,Earthquake,Ground movement,5440,25
2011-0090-CHN,China,2011,3,24,2011,3,24,Natural,Geophysical,Earthquake,Ground movement,9508,
2011-0202-CHN,China,2011,6,,2011,6,,Natural,Hydrological,Flood,Riverine flood,60000,16
2011-0156-CHN,China,2011,5,9,2011,5,9,Natural,Hydrological,Landslide,Landslide,,22
2011-0268-CHN,China,2011,7,5,2011,7,5,Natural,Hydrological,Landslide,Landslide,2,18
2011-0203-CHN,China,2011,6,4,2011,6,11,Natural,Meteorological,Storm,Tropical cyclone,,23
2011-0002-CHN,China,2011,1,1,2011,1,24,Natural,Meteorological,Extreme temperature,Cold wave,4033472,2
2011-0242-CHN,China,2011,7,3,2011,7,4,Technological,Technological,Transport accident,Road,,
2011-0261-CHN,China,2011,8,22,2011,8,22,Technological,Technological,Transport accident,Road,6,41
2011-0265-CHN,China,2011,7,23,2011,7,23,Technological,Technological,Transport accident,Rail,191,140
2011-0123-CHN,China,2011,3,24,2011,3,24,Technological,Technological,Industrial accident,Explosion,6,13
2011-0193-CHN,China,2011,5,30,2011,5,30,Technological,Technological,Industrial accident,Other,,13
2011-0249-CHN,China,2011,7,11,2011,7,11,Technological,Technological,Industrial accident,Other,7,21
2011-0143-CHN,China,2011,4,25,2011,4,25,Technological,Technological,Miscellaneous accident,Fire,6,18
