index,country_key,date_key,education_key,health_key,quality_of_life_key,event_key
1407,4,126,74,74,74,1723
1408,4,126,74,74,74,1729
1409,4,126,74,74,74,1731
1410,4,126,74,74,74,1741
1411,4,126,74,74,74,1742
1412,4,126,74,74,74,1752
1413,4,126,74,74,74,1765
1414,4,126,74,74,74,1769
1415,6,126,104,106,106,2027
1416,0,127,10,10,10,38
1417,2,127,42,42,42,572
1418,3,127,58,58,58,944
1419,3,127,58,58,58,945
1420,3,127,58,58,58,946
1421,3,127,58,58,58,961
1422,3,127,58,58,58,968
1423,4,127,74,74,74,1732
1424,4,127,74,74,74,1740
1425,4,127,74,74,74,1742
1426,4,127,74,74,74,1745
1427,4,127,74,74,74,1746
1428,4,127,74,74,74,1756
1429,4,127,74,74,74,1766
1430,6,127,104,106,106,2028
1431,6,127,104,106,106,2029
1432,6,127,104,106,106,2033
1433,6,127,104,106,106,2036
1434,7,127,120,122,122,2156
1435,3,128,58,58,58,944
1436,3,128,58,58,58,963
1437,3,128,58,58,58,967
1438,3,128,58,58,58,969
1439,3,128,58,58,58,970
1440,4,128,74,74,74,1724
1441,4,128,74,74,74,1730
1442,4,128,74,74,74,1753
1443,4,128,74,74,74,1754
1444,4,128,74,74,74,1757
1445,4,128,74,74,74,1767
1446,3,129,58,58,58,949
1447,3,129,58,58,58,966
1448,4,129,74,74,74,1718
1449,4,129,74,74,74,1747
1450,4,129,74,74,74,1750
1451,4,129,74,74,74,1761
1452,4,129,74,74,74,1764
1453,7,129,120,122,122,2162
1454,2,130,42,42,42,567
1455,3,130,58,58,58,951
1456,3,130,58,58,58,954
1457,4,130,74,74,74,1735
1458,4,130,74,74,74,1748
1459,4,130,74,74,74,1755
1460,4,130,74,74,74,1760
1461,7,130,120,122,122,2158
1462,2,131,42,42,42,573
1463,3,131,58,58,58,971
1464,4,131,74,74,74,1733
1465,4,131,74,74,74,1743
1466,4,131,74,74,74,1744
1467,4,131,74,74,74,1759
1468,7,131,120,122,122,2155
1469,2,133,43,43,43,576
1470,3,133,59,59,59,974
1471,4,133,75,75,75,1776
1472,4,133,75,75,75,1779
1473,6,133,105,107,107,2041
1474,7,133,121,123,123,2167
1475,2,134,43,43,43,577
1476,2,134,43,43,43,584
1477,3,134,59,59,59,975
1478,3,134,59,59,59,978
1479,3,134,59,59,59,981
1480,3,134,59,59,59,987
1481,3,135,59,59,59,978
1482,3,135,59,59,59,986
1483,4,135,75,75,75,1770
1484,4,135,75,75,75,1783
1485,7,135,121,123,123,2165
1486,2,136,43,43,43,578
1487,3,136,59,59,59,972
1488,3,136,59,59,59,977
1489,3,136,59,59,59,978
1490,3,136,59,59,59,979
1491,3,136,59,59,59,988
1492,4,136,75,75,75,1771
1493,4,136,75,75,75,1772
1494,4,136,75,75,75,1782
1495,0,137,11,11,11,39
1496,3,137,59,59,59,976
1497,3,137,59,59,59,977
1498,3,137,59,59,59,978
1499,3,137,59,59,59,980
1500,3,137,59,59,59,982
1501,3,137,59,59,59,983
1502,3,137,59,59,59,984
1503,3,137,59,59,59,985
1504,4,137,75,75,75,1774
1505,4,137,75,75,75,1777
1506,4,137,75,75,75,1784
1507,4,137,75,75,75,1794
1508,6,137,105,107,107,2039
1509,6,137,105,107,107,2040
1510,0,138,11,11,11,39
1511,0,138,11,11,11,40
1512,3,138,59,59,59,973
1513,3,138,59,59,59,990
1514,3,138,59,59,59,991
1515,4,138,75,75,75,1773
1516,4,138,75,75,75,1775
1517,4,138,75,75,75,1778
1518,4,138,75,75,75,1780
1519,4,138,75,75,75,1781
1520,4,138,75,75,75,1785
1521,4,138,75,75,75,1788
1522,4,138,75,75,75,1810
1523,4,138,75,75,75,1811
1524,7,138,121,123,123,2166
1525,0,139,11,11,11,39
1526,3,139,59,59,59,991
1527,3,139,59,59,59,992
1528,3,139,59,59,59,993
1529,3,139,59,59,59,1000
1530,3,139,59,59,59,1001
1531,3,139,59,59,59,1004
1532,4,139,75,75,75,1788
1533,4,139,75,75,75,1789
1534,4,139,75,75,75,1795
1535,4,139,75,75,75,1796
1536,4,139,75,75,75,1812
1537,6,139,105,107,107,2042
1538,2,140,43,43,43,579
1539,3,140,59,59,59,997
1540,3,140,59,59,59,1000
1541,3,140,59,59,59,1001
1542,3,140,59,59,59,1002
1543,4,140,75,75,75,1791
1544,4,140,75,75,75,1799
1545,4,140,75,75,75,1802
1546,4,140,75,75,75,1813
1547,4,140,75,75,75,1814
1548,6,140,105,107,107,2042
1549,6,140,105,107,107,2043
1550,2,141,43,43,43,581
1551,2,141,43,43,43,582
1552,2,141,43,43,43,583
1553,2,141,43,43,43,586
1554,3,141,59,59,59,1000
1555,3,141,59,59,59,1003
1556,4,141,75,75,75,1786
1557,4,141,75,75,75,1787
1558,4,141,75,75,75,1790
1559,4,141,75,75,75,1803
1560,4,141,75,75,75,1815
1561,6,141,105,107,107,2044
1562,6,141,105,107,107,2045
1563,2,142,43,43,43,583
1564,3,142,59,59,59,998
1565,3,142,59,59,59,999
1566,4,142,75,75,75,1797
1567,4,142,75,75,75,1798
1568,4,142,75,75,75,1804
1569,4,142,75,75,75,1809
1570,4,142,75,75,75,1816
1571,2,143,43,43,43,580
1572,3,143,59,59,59,994
1573,3,143,59,59,59,995
1574,4,143,75,75,75,1792
1575,4,143,75,75,75,1800
1576,4,143,75,75,75,1805
1577,4,143,75,75,75,1806
1578,4,143,75,75,75,1808
1579,7,144,122,124,124,2168
1580,3,145,60,60,60,1014
1581,3,145,60,60,60,1018
1582,3,145,60,60,60,1025
1583,3,145,60,60,60,1028
1584,4,145,76,76,76,1833
1585,7,145,122,124,124,2168
1586,4,146,76,76,76,1844
1587,7,146,122,124,124,2168
1588,3,147,60,60,60,1010
1589,4,147,76,76,76,1829
1590,4,147,76,76,76,1830
1591,4,147,76,76,76,1843
1592,6,147,106,108,108,2048
1593,7,147,122,124,124,2168
1594,2,148,44,44,44,594
1595,3,148,60,60,60,1017
1596,3,148,60,60,60,1019
1597,3,148,60,60,60,1020
1598,4,148,76,76,76,1827
1599,4,148,76,76,76,1852
1600,6,148,106,108,108,2048
1601,7,148,122,124,124,2168
1602,0,149,12,12,12,42
1603,2,149,44,44,44,595
1604,2,149,44,44,44,598
1605,3,149,60,60,60,1005
1606,3,149,60,60,60,1009
1607,3,149,60,60,60,1017
1608,3,149,60,60,60,1033
1609,4,149,76,76,76,1821
1610,4,149,76,76,76,1828
1611,4,149,76,76,76,1831
1612,4,149,76,76,76,1840
1613,6,149,106,108,108,2047
1614,6,149,106,108,108,2049
1615,7,149,122,124,124,2169
1616,2,150,44,44,44,588
1617,3,150,60,60,60,1006
1618,3,150,60,60,60,1013
1619,3,150,60,60,60,1017
1620,3,150,60,60,60,1021
1621,3,150,60,60,60,1038
1622,3,150,60,60,60,1039
1623,4,150,76,76,76,1818
1624,4,150,76,76,76,1821
1625,4,150,76,76,76,1822
1626,4,150,76,76,76,1836
1627,4,150,76,76,76,1847
1628,6,150,106,108,108,2046
1629,7,150,122,124,124,2169
1630,7,150,122,124,124,2171
1631,7,150,122,124,124,2172
1632,0,151,12,12,12,41
1633,3,151,60,60,60,1008
1634,3,151,60,60,60,1013
1635,3,151,60,60,60,1015
1636,3,151,60,60,60,1022
1637,3,151,60,60,60,1023
1638,3,151,60,60,60,1034
1639,4,151,76,76,76,1817
1640,4,151,76,76,76,1819
1641,4,151,76,76,76,1822
1642,4,151,76,76,76,1823
1643,4,151,76,76,76,1824
1644,4,151,76,76,76,1837
1645,4,151,76,76,76,1848
1646,6,151,106,108,108,2054
1647,7,151,122,124,124,2170
1648,0,152,12,12,12,41
1649,0,152,12,12,12,43
1650,2,152,44,44,44,589
1651,2,152,44,44,44,592
1652,3,152,60,60,60,1011
1653,3,152,60,60,60,1016
1654,3,152,60,60,60,1029
1655,3,152,60,60,60,1035
1656,3,152,60,60,60,1040
1657,3,152,60,60,60,1041
1658,3,152,60,60,60,1042
1659,4,152,76,76,76,1820
1660,4,152,76,76,76,1826
1661,4,152,76,76,76,1834
1662,4,152,76,76,76,1835
1663,4,152,76,76,76,1838
1664,4,152,76,76,76,1839
1665,4,152,76,76,76,1841
1666,4,152,76,76,76,1849
1667,4,152,76,76,76,1851
1668,6,152,106,108,108,2056
1669,7,152,122,124,124,2170
1670,7,152,122,124,124,2173
1671,7,152,122,124,124,2174
1672,7,152,122,124,124,2175
1673,0,153,12,12,12,41
1674,2,153,44,44,44,587
1675,2,153,44,44,44,590
1676,2,153,44,44,44,591
1677,2,153,44,44,44,592
1678,2,153,44,44,44,593
1679,3,153,60,60,60,1026
1680,3,153,60,60,60,1036
1681,4,153,76,76,76,1850
1682,6,153,106,108,108,2051
1683,7,153,122,124,124,2170
1684,2,154,44,44,44,593
1685,3,154,60,60,60,1012
1686,3,154,60,60,60,1032
1687,4,154,76,76,76,1825
1688,4,154,76,76,76,1850
1689,6,154,106,108,108,2052
1690,6,154,106,108,108,2053
1691,7,154,122,124,124,2170
1692,3,155,60,60,60,1012
1693,3,155,60,60,60,1027
1694,3,155,60,60,60,1031
1695,4,155,76,76,76,1832
1696,4,155,76,76,76,1842
1697,4,155,76,76,76,1845
1698,6,155,106,108,108,2050
1699,7,155,122,124,124,2170
1700,7,156,123,125,125,2170
1701,3,157,61,61,61,1049
1702,3,157,61,61,61,1069
1703,4,157,77,77,77,1856
1704,4,157,77,77,77,1861
1705,4,157,77,77,77,1863
1706,6,157,107,109,109,2059
1707,7,157,123,125,125,2170
1708,7,157,123,125,125,2180
1709,2,158,45,45,45,600
1710,2,158,45,45,45,603
1711,3,158,61,61,61,1049
1712,3,158,61,61,61,1070
1713,7,158,123,125,125,2170
1714,7,158,123,125,125,2177
1715,3,159,61,61,61,1059
1716,3,159,61,61,61,1060
1717,4,159,77,77,77,1862
1718,7,159,123,125,125,2182
1719,0,160,13,13,13,46
1720,3,160,61,61,61,1050
1721,3,160,61,61,61,1051
1722,3,160,61,61,61,1061
1723,3,160,61,61,61,1062
1724,4,160,77,77,77,1872
1725,6,160,107,109,109,2058
1726,0,161,13,13,13,47
1727,3,161,61,61,61,1052
1728,3,161,61,61,61,1053
1729,3,161,61,61,61,1054
1730,3,161,61,61,61,1055
1731,3,161,61,61,61,1056
1732,3,161,61,61,61,1063
1733,3,161,61,61,61,1073
1734,4,161,77,77,77,1855
1735,4,161,77,77,77,1865
1736,4,161,77,77,77,1877
1737,4,161,77,77,77,1878
1738,4,161,77,77,77,1879
1739,6,161,107,109,109,2060
1740,7,161,123,125,125,2178
1741,0,162,13,13,13,45
1742,3,162,61,61,61,1044
1743,3,162,61,61,61,1046
1744,3,162,61,61,61,1072
1745,4,162,77,77,77,1854
1746,4,162,77,77,77,1855
1747,4,162,77,77,77,1873
1748,6,162,107,109,109,2057
1749,0,163,13,13,13,45
1750,2,163,45,45,45,604
1751,2,163,45,45,45,605
1752,3,163,61,61,61,1064
1753,3,163,61,61,61,1072
1754,3,163,61,61,61,1074
1755,3,163,61,61,61,1075
1756,4,163,77,77,77,1854
1757,4,163,77,77,77,1855
1758,4,163,77,77,77,1857
1759,4,163,77,77,77,1867
1760,4,163,77,77,77,1868
1761,4,163,77,77,77,1874
1762,4,163,77,77,77,1880
1763,4,163,77,77,77,1881
1764,3,164,61,61,61,1030
1765,3,164,61,61,61,1043
1766,3,164,61,61,61,1076
1767,4,164,77,77,77,1858
1768,4,164,77,77,77,1859
1769,4,164,77,77,77,1860
1770,4,164,77,77,77,1866
1771,4,164,77,77,77,1869
1772,4,164,77,77,77,1876
1773,4,164,77,77,77,1882
1774,7,164,123,125,125,2176
1775,0,165,13,13,13,44
1776,2,165,45,45,45,601
1777,3,165,61,61,61,1047
1778,3,165,61,61,61,1065
1779,3,165,61,61,61,1077
1780,4,165,77,77,77,1870
1781,4,165,77,77,77,1882
1782,2,166,45,45,45,599
1783,2,166,45,45,45,602
1784,3,166,61,61,61,1045
1785,3,166,61,61,61,1068
1786,3,166,61,61,61,1077
1787,4,166,77,77,77,1871
1788,4,166,77,77,77,1875
1789,3,167,61,61,61,1057
1790,3,167,61,61,61,1066
1791,4,167,77,77,77,1853
1792,7,167,123,125,125,2179
1793,2,169,46,46,46,608
1794,3,169,62,62,62,1080
1795,3,169,62,62,62,1089
1796,4,169,78,78,78,1887
1797,4,169,78,78,78,1888
1798,7,169,124,126,126,2183
1799,7,169,124,126,126,2186
1800,3,170,62,62,62,1081
1801,3,170,62,62,62,1082
1802,3,170,62,62,62,1089
1803,4,170,78,78,78,1884
1804,4,170,78,78,78,1890
1805,6,170,108,110,110,2063
1806,6,170,108,110,110,2065
1807,7,170,124,126,126,2188
1808,2,171,46,46,46,607
1809,3,171,62,62,62,1089
1810,4,171,78,78,78,1883
1811,4,171,78,78,78,1886
1812,6,171,108,110,110,2061
1813,6,171,108,110,110,2064
1814,7,171,124,126,126,2184
1815,0,172,14,14,14,48
1816,3,172,62,62,62,1078
1817,3,172,62,62,62,1089
1818,4,172,78,78,78,1885
1819,4,172,78,78,78,1889
1820,4,172,78,78,78,1891
1821,7,172,124,126,126,2185
1822,7,172,124,126,126,2187
1823,0,173,14,14,14,48
1824,2,173,46,46,46,606
1825,2,173,46,46,46,613
1826,3,173,62,62,62,1079
1827,3,173,62,62,62,1089
1828,3,173,62,62,62,1095
1829,4,173,78,78,78,1906
1830,4,173,78,78,78,1909
1831,6,173,108,110,110,2062
1832,2,174,46,46,46,609
1833,2,174,46,46,46,615
1834,3,174,62,62,62,1083
1835,3,174,62,62,62,1086
1836,3,174,62,62,62,1087
1837,3,174,62,62,62,1089
1838,3,174,62,62,62,1092
1839,4,174,78,78,78,1895
1840,4,174,78,78,78,1910
1841,6,174,108,110,110,2068
1842,7,174,124,126,126,2192
1843,7,174,124,126,126,2193
1844,3,175,62,62,62,1084
1845,3,175,62,62,62,1086
1846,3,175,62,62,62,1090
1847,3,175,62,62,62,1091
1848,4,175,78,78,78,1894
1849,4,175,78,78,78,1899
1850,4,175,78,78,78,1900
1851,4,175,78,78,78,1904
1852,4,175,78,78,78,1910
1853,4,175,78,78,78,1911
1854,6,175,108,110,110,2066
1855,7,175,124,126,126,2189
1856,3,176,62,62,62,1084
1857,3,176,62,62,62,1096
1858,4,176,78,78,78,1892
1859,4,176,78,78,78,1898
1860,4,176,78,78,78,1899
1861,4,176,78,78,78,1908
1862,6,176,108,110,110,2071
1863,2,177,46,46,46,610
1864,2,177,46,46,46,611
1865,2,177,46,46,46,612
1866,3,177,62,62,62,1084
1867,3,177,62,62,62,1093
1868,3,177,62,62,62,1094
1869,4,177,78,78,78,1896
1870,4,177,78,78,78,1897
1871,4,177,78,78,78,1901
1872,4,177,78,78,78,1903
1873,4,177,78,78,78,1907
1874,7,177,124,126,126,2195
1875,0,178,14,14,14,49
1876,3,178,62,62,62,1085
1877,4,178,78,78,78,1893
1878,4,178,78,78,78,1902
1879,7,178,124,126,126,2194
1880,0,179,14,14,14,49
1881,2,179,46,46,46,616
1882,3,179,62,62,62,1088
1883,3,179,62,62,62,1097
1884,4,179,78,78,78,1905
1885,6,179,108,110,110,2067
1886,6,179,108,110,110,2069
1887,7,179,124,126,126,2190
1888,7,179,124,126,126,2191
1889,3,181,63,63,63,1101
1890,3,181,63,63,63,1107
1891,7,181,125,127,127,2197
1892,6,182,109,111,111,2076
1893,7,182,125,127,127,2198
1894,7,182,125,127,127,2199
1895,7,182,125,127,127,2204
1896,4,183,79,79,79,1919
1897,4,183,79,79,79,1920
1898,4,183,79,79,79,1924
1899,7,183,125,127,127,2199
1900,7,183,125,127,127,2200
1901,0,184,15,15,15,51
1902,3,185,63,63,63,1099
1903,3,185,63,63,63,1102
1904,3,185,63,63,63,1104
1905,3,185,63,63,63,1108
1906,3,185,63,63,63,1110
1907,3,185,63,63,63,1112
1908,4,185,79,79,79,1915
1909,4,185,79,79,79,1916
1910,4,185,79,79,79,1927
1911,6,185,109,111,111,2073
1912,0,186,15,15,15,50
1913,2,186,47,47,47,617
1914,2,186,47,47,47,621
1915,3,186,63,63,63,1102
1916,3,186,63,63,63,1105
1917,3,186,63,63,63,1113
1918,4,186,79,79,79,1912
1919,4,186,79,79,79,1921
1920,4,186,79,79,79,1925
1921,4,186,79,79,79,1926
1922,4,186,79,79,79,1927
1923,6,186,109,111,111,2072
1924,6,186,109,111,111,2074
1925,7,186,125,127,127,2196
1926,2,187,47,47,47,620
1927,4,187,79,79,79,1925
1928,4,187,79,79,79,1927
1929,6,187,109,111,111,2072
1930,7,187,125,127,127,2196
1931,2,188,47,47,47,618
1932,3,188,63,63,63,1103
1933,3,188,63,63,63,1106
1934,4,188,79,79,79,1917
1935,4,188,79,79,79,1918
1936,6,188,109,111,111,2072
1937,3,189,63,63,63,1111
1938,4,189,79,79,79,1922
1939,6,189,109,111,111,2072
1940,6,189,109,111,111,2075
1941,2,190,47,47,47,622
1942,2,190,47,47,47,624
1943,3,190,63,63,63,1114
1944,4,190,79,79,79,1914
1945,2,191,47,47,47,619
1946,2,191,47,47,47,623
1947,3,191,63,63,63,1100
1948,3,191,63,63,63,1109
1949,4,191,79,79,79,1913
1950,7,191,125,127,127,2202
